"event_type" "event_count" "year" "month" "et" "eq" "Env_prec" "Env_temp" "Env_pet" "PAR_swe" "PAR_sm" "PAR_aet" "PAR_sm_perc" "PAR_lf_s" "PAR_lf_q" "PAR_gw_s" "PAR_gwr" "PAR_gw2gw" "PAR_gw2r" "PAR_river_s" "Ev_Qduration" "Ev_t2pd" "Ev_peak" "Ev_temp.cv" "Ev_Pmax.vol.ratio" "Ev_space_cv" "Ev_mean_RM_ant" "Ev_ant_sm" "Ev_space_cv_sm" "Ev_cov_SM_RM_ts_mean" "Ev_snow.cover.cov" "Ev_volumeP" "Ev_volumeR" "Ev_volumeM" "Ev_frozen.cover.cov" "event_type2" "preEv_1d_et" "preEv_1d_eq" "preEv_5d_et" "preEv_5d_eq" "preEv_10d_et" "preEv_10d_eq" "ID" "iparset" "AREA"
"1" 1 1 1993 3 -7.52264381884957 0.357763543860159 0.983557130680999 7.94341178989248 3.02715665707515 -0.89967520050871 -1.37228231978968 2.01603269398857 0.840028411559669 0.0214351406027215 0.0108540969342551 -0.0724590077463927 0.843377166312422 0.0101840271726937 0.0209652137351199 0.0221725250683298 19 7 1.71865329815303 0.333251991043032 0.15565852978642 0.488242633757524 0.683329163600348 0.978165886987168 0.0119487071899875 0.00764628248357052 1.0149185712109 31.1992082933748 0.587166250599731 30.6120420427751 0 "S&I" -8 -0.0352173468262599 -8 0.0112158445619964 -8 0.156294407437814 105 1 758
"2" 2 1 1981 12 0.633333333333339 0.28204780085621 13.8906623476299 -1.50424261284523 0.567621148440302 2.71830820272581 2.53222421291653 0.463308541588693 1.43507149465848 -0.212002762072868 0.223991554685466 0.528040432809966 1.42350555377345 0.0101283728782458 0.0207109463190081 0.283706214846073 9 4 6.38539313984169 0.883254933501122 0.286119784245553 0.232203168252322 -0.00250484072429211 0.991900662872596 0.0125411503948841 0.00170539822747085 0.138224091995732 101.713260898628 101.059759521552 0.653501377076057 0.130558004540158 "S&I" 3.79999999999995 0.529523708106979 4.43692307692307 0.371810909079842 3.91076923076922 0.292334141516024 105 1 758
"3" 2 2 1982 12 -2.08333333333332 0.502572053414479 9.89313789611455 4.69361357558102 0.646330070439095 0.173045749320891 4.37693986760404 0.497518503815487 1.23172165058103 0.440961487048507 0.0966758054190686 0.261433586446965 1.21127802595203 0.0103230381966083 0.0221897917946023 0.231073166651109 7 4 4.8080802110818 0.547583802242049 0.247606221496138 0.273422920882446 0.0868938725013572 0.982479781035069 0.0118168259676399 0.00275456415225161 0.213684748637796 65.091403423922 64.6600641059211 0.431339318000926 0.176986792458908 "S&I" -0.416666666666742 0.34961073622513 -0.173899371069218 0.193248517577306 -0.313364779874252 0.163433412243652 105 1 758
"4" 2 3 1983 12 -1.58363636363635 -0.375790177467523 5.32025145756476 -5.12066481457401 0.601359785281424 0.368461606477656 2.63552421006993 0.397717602121509 0.877270358138257 0.0211334323205467 0.0305274226780051 0.133550494934161 0.857828193836959 0.00786585007665297 0.017026215780672 0.0307341369857678 20 4 6.03728548812665 0.881264810984963 0.341669529540682 1.03978544637249 -0.0938396130549232 0.792306625522221 0.0622704219899374 0.0120470532028655 -0.0075415898537312 117.532391401283 116.78991399157 0.742477409712243 0.267611834610946 "S&I" -0.600000000000027 -0.193811059409383 1.07999999999999 -0.0406338389302505 0.181025641025645 -0.0541602266465309 105 1 758
"5" 2 4 1989 8 -2.75551413482444 -0.0169035791808918 5.04372971112134 1.73140533609769 0.756853372709743 0.0206492793940609 2.09600045848479 0.543241190159438 1.05817660646444 -0.0345520032977087 0.0421250551729308 0.30967178979001 1.04726393291316 0.00821003839892655 0.017212492098886 0.0140862280220401 29 5 6.90481899736148 0.801456148427584 0.245903892405788 0.458682146536005 0.127193939070477 0.900053158938728 0.0470410329916862 0.00647350837043625 0.0847795764245157 141.53380788092 140.67005821321 0.863749667710789 0.100437469817198 "S&I" -0.83333333333346 -0.0849565416808286 -0.361261261261351 0.0204723972718914 -0.667117117117151 0.00516310728802806 105 1 758
"6" 2 5 1994 12 -1.25892857142854 0.146939743820424 3.69964500101785 2.83843158788817 0.637429190453542 0.0885436796150995 0.879073689130635 0.46800201468626 1.10482916100363 0.0347383801786673 0.0338651021150784 0.197013444524158 1.09914190180239 0.0099677212723349 0.0208815519593552 0.0198654773937022 20 6 5.19596833773087 1.06964922061656 0.361751095322389 0.359578046164257 0.0228862043213703 0.963635164250799 0.020478354483799 0.00542487577306865 0 64.1061579955561 64.1061579955561 0 0.458001089347346 "S&I" 0.42857142857076 0.173498081810351 0.628571428571217 0.00803750479816286 0.171428571428407 0.0112456628788355 105 1 758
"7" 3 1 1979 12 -1.65625 0.0440319101540603 0.217489006328659 10.085498474229 1.10327529224719 -0.235492419279182 -1.62311527476993 0.807418540457934 1.10037416279214 -0.06824363484432 0.006474396039438 0.3124777989761 1.10783731174673 0.00902198252941686 0.0183361260241856 -0.0190741254920825 11 2 1.5828981530343 0.813459633413118 0.439289804590831 0.709372018210714 1.26476730404992 0.96896265460193 0.0174248862990768 0.0142235991897255 2.71601198726433 28.4490397625617 7.16839722594418 21.2806425366175 0 "S&I" -2.21875 -0.0926709811628866 -2.40625 -0.130035496093089 -2.640625 -0.109261838077894 105 1 758
"8" 3 2 1980 2 -2.52197802197802 0.220702112283708 4.7706184251574 3.2534880867571 1.34932435984785 -0.980189301708013 -0.725095465192288 1.13304789213965 1.5743430334322 -0.0443172405469045 0.108764232260663 0.613884601119886 1.57534659809787 0.0107598009260486 0.0221942611393696 -0.0537293521543423 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0 "S&I" 0.571428571428576 -0.224473822990444 0.314285714285715 -0.0196723382388452 -0.142857142857142 0.024342243666403 105 1 758
"9" 3 3 1980 3 -5.19047619047619 0.587023501374278 2.56391098410118 3.64102448178796 1.75918055809012 -0.0176766797943135 -0.770956564693208 1.33378438546166 1.17695497400079 0.0121641868841756 0.0228430989390713 0.16715350613256 1.17754713195174 0.011194398206763 0.0233939556095258 0.0323684411317729 6 2 1.40861635883905 0.975776623120401 0.493934221219701 0.303898926868921 0.196544885504862 0.987390599074653 0.00922000783546865 0.00269959978561643 0.181754630103163 23.6838077986081 20.8561806164656 2.8276271821425 0 "S&I" -4.85714285714285 0.460855858120678 -4.66666666666666 0.560965296250899 -4.42857142857143 0.674425227507264 105 1 758
"10" 3 4 1980 4 -3.31541501976285 0.333103402226109 4.48072573230326 8.8233621181136 3.38734450550791 1.18984735129115e-05 -0.699292818864776 2.51094337456317 1.14168900551397 -0.032880751850465 0.0475897386739518 0.119833999792052 1.14197976443053 0.0111999045864228 0.0237391927350013 0.0232467649223904 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0 "S&I" -4.93333333333333 -0.157631428155223 -5.19999999999999 -0.0180795627844269 -5.51047619047619 0.198441646750142 105 1 758
