"event_type" "event_count" "year" "month" "et" "eq" "Env_prec" "Env_temp" "Env_pet" "PAR_swe" "PAR_sm" "PAR_aet" "PAR_sm_perc" "PAR_lf_s" "PAR_lf_q" "PAR_gw_s" "PAR_gwr" "PAR_gw2gw" "PAR_gw2r" "PAR_river_s" "Ev_Qduration" "Ev_t2pd" "Ev_peak" "Ev_temp.cv" "Ev_Pmax.vol.ratio" "Ev_space_cv" "Ev_mean_RM_ant" "Ev_ant_sm" "Ev_space_cv_sm" "Ev_cov_SM_RM_ts_mean" "Ev_snow.cover.cov" "Ev_volumeP" "Ev_volumeR" "Ev_volumeM" "Ev_frozen.cover.cov" "event_type2" "preEv_1d_et" "preEv_1d_eq" "preEv_5d_et" "preEv_5d_eq" "preEv_10d_et" "preEv_10d_eq" "ID" "iparset" "AREA"
"1" 1 1 1993 3 1.11093911248711 0.563105911589971 0.983557130680999 7.94341178989248 3.02715665707515 -0.594602015554524 -1.65839435711921 2.03725329011079 0.887959958487182 -0.098525020057563 0.0121247681428611 -0.0855199409964735 0.890567684619258 0.0101075717465363 0.0227959367910312 0.000293804256075177 19 7 1.71865329815303 0.333251991043032 0.15565852978642 0.488242633757524 0.683329163600348 0.978165886987168 0.0119487071899875 0.00764628248357052 1.0149185712109 31.1992082933748 0.587166250599731 30.6120420427751 0 "S&I" -0.352941176470787 0.389827935009736 -1.8823529411764 0.326046835860515 -3.79411764705885 0.421475269655274 105 3 758
"2" 2 1 1981 12 2.07777777777778 0.28614351313228 13.8906623476299 -1.50424261284523 0.567621148440302 2.02353151286766 3.22183045425237 0.467377090850646 1.62270077250754 -0.413708883434493 0.225275611871626 0.665377007088473 1.61168365988979 0.00975773507653472 0.022304722286105 0.0011445487684176 9 4 6.38539313984169 0.883254933501122 0.286119784245553 0.232203168252322 -0.00250484072429211 0.991900662872596 0.0125411503948841 0.00170539822747085 0.138224091995732 101.713260898628 101.059759521552 0.653501377076057 0.130558004540158 "S&I" 5.8 0.600362598693545 6.39076923076924 0.400487866958767 5.77230769230769 0.336094369528377 105 3 758
"3" 2 2 1982 12 0.9 0.722079601237761 9.89313789611455 4.69361357558102 0.646330070439095 0.165886798409185 4.61820529845284 0.499748681320968 1.34997237747775 0.247607141581695 0.0932799863700764 0.314463531333595 1.32926894890636 0.0100866227073651 0.0243133159011208 0.00874107257525654 7 4 4.8080802110818 0.547583802242049 0.247606221496138 0.273422920882446 0.0868938725013572 0.982479781035069 0.0118168259676399 0.00275456415225161 0.213684748637796 65.091403423922 64.6600641059211 0.431339318000926 0.176986792458908 "S&I" 0.2 0.55985158133523 1.24 0.277730493173666 3.52 0.138694065306596 105 3 758
"4" 2 3 1983 12 -0.643636363636367 -0.26617621946615 5.32025145756476 -5.12066481457401 0.601359785281424 0.365895630946871 2.78661216441031 0.398525819402212 0.889776388307949 -0.0843873106389924 0.0291639592411925 0.10904813781593 0.867642905917877 0.00769468900801629 0.018121578349686 0.00110200509785742 20 4 6.03728548812665 0.881264810984963 0.341669529540682 1.03978544637249 -0.0938396130549232 0.792306625522221 0.0622704219899374 0.0120470532028655 -0.0075415898537312 117.532391401283 116.78991399157 0.742477409712243 0.267611834610946 "S&I" -0.399999999999936 -0.197414763738774 1.12000000000001 0.0482734005458374 0.383529411764725 0.0390912813553732 105 3 758
"5" 2 4 1989 8 -1.70922646784716 0.10562230736415 5.04372971112134 1.73140533609769 0.756853372709743 0.0200997329203563 2.18003082145777 0.547904119466105 1.12736748314773 -0.0234763609463767 0.0366916328481163 0.341709093479424 1.11575227831534 0.00806525635217218 0.0183110350155426 0.000526726397873682 29 5 6.90481899736148 0.801456148427584 0.245903892405788 0.458682146536005 0.127193939070477 0.900053158938728 0.0470410329916862 0.00647350837043625 0.0847795764245157 141.53380788092 140.67005821321 0.863749667710789 0.100437469817198 "S&I" -0.5 0.0733935066735283 -0.1972972972973 0.137290367017546 -0.341891891891943 0.107765633312385 105 3 758
"6" 2 5 1994 12 -0.643749999999979 0.128946129488493 3.69964500101785 2.83843158788817 0.637429190453542 0.0837435490851908 0.91800532866748 0.471164534696908 1.1920816326279 -0.0860963027704163 0.0340708832403985 0.22927571066322 1.18543902476517 0.00978300400311587 0.0225632271217818 0.00025318644552387 20 6 5.19596833773087 1.06964922061656 0.361751095322389 0.359578046164257 0.0228862043213703 0.963635164250799 0.020478354483799 0.00542487577306865 0 64.1061579955561 64.1061579955561 0 0.458001089347346 "S&I" -1 -0.42261481644881 0.0399999999999564 -0.026025995941963 0.619999999999978 0.0137840387243419 105 3 758
"7" 3 1 1979 12 -1.79338842975207 0.0852596945884782 0.217489006328659 10.085498474229 1.10327529224719 -0.223265696919879 -1.71482987073702 0.814786863730004 1.17726197944224 -0.103189140346073 0.00745049326253438 0.355825103629952 1.18433013498614 0.00871381506547033 0.0193500397332056 -0.00143703347325438 11 2 1.5828981530343 0.813459633413118 0.439289804590831 0.709372018210714 1.26476730404992 0.96896265460193 0.0174248862990768 0.0142235991897255 2.71601198726433 28.4490397625617 7.16839722594418 21.2806425366175 0 "S&I" -1 0.0167704499397651 -0.818181818181818 -0.0458522402421131 -0.590909090909091 -0.0898255043209323 105 3 758
"8" 3 2 1980 2 -0.945054945054947 0.230788216939437 4.7706184251574 3.2534880867571 1.34932435984785 -0.730103978565093 -0.796825602456556 1.13496753947452 1.74408480007516 -0.117130253397229 0.0999205060453227 0.712689690802863 1.74507013048585 0.0104811655689559 0.0244034261881474 -0.00325749390713729 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0 "S&I" 0.57142857142857 -0.307609833465793 0.914285714285714 -0.166916456363674 0.757142857142857 -0.181790120949315 105 3 758
"9" 3 3 1980 3 -0.0833333333333333 0.560619192526306 2.56391098410118 3.64102448178796 1.75918055809012 -0.0180346165064342 -0.848552155457338 1.34515321672342 1.29684503023131 -0.0223897229069474 0.0228377304742681 0.20321562046276 1.29448214607931 0.0109431590315688 0.0259219349569679 0.00300909324684259 6 2 1.40861635883905 0.975776623120401 0.493934221219701 0.303898926868921 0.196544885504862 0.987390599074653 0.00922000783546865 0.00269959978561643 0.181754630103163 23.6838077986081 20.8561806164656 2.8276271821425 0 "S&I" 1 0.786738990346344 0.800000000000001 0.785660993926915 0.550000000000001 0.744858959241374 105 3 758
"10" 3 4 1980 4 -1.59209486166008 0.409004007255162 4.48072573230326 8.8233621181136 3.38734450550791 1.05533147038068e-05 -0.70870629985225 2.53936433007857 1.24753747961274 -0.0782205130075662 0.0450842406698208 0.139849822975652 1.24682218025103 0.0110224390118155 0.0263889401019327 0.000224941745422492 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0 "S&I" -0.8 0.321904208854259 0.36 0.443937695514665 0.140000000000001 0.487065621185383 105 3 758
