"event_type" "event_count" "year" "month" "et" "eq" "Env_prec" "Env_temp" "Env_pet" "PAR_swe" "PAR_sm" "PAR_aet" "PAR_sm_perc" "PAR_lf_s" "PAR_lf_q" "PAR_gw_s" "PAR_gwr" "PAR_gw2gw" "PAR_gw2r" "PAR_river_s" "Ev_Qduration" "Ev_t2pd" "Ev_peak" "Ev_temp.cv" "Ev_Pmax.vol.ratio" "Ev_space_cv" "Ev_mean_RM_ant" "Ev_ant_sm" "Ev_space_cv_sm" "Ev_cov_SM_RM_ts_mean" "Ev_snow.cover.cov" "Ev_volumeP" "Ev_volumeR" "Ev_volumeM" "Ev_frozen.cover.cov" "event_type2" "preEv_1d_et" "preEv_1d_eq" "preEv_5d_et" "preEv_5d_eq" "preEv_10d_et" "preEv_10d_eq" "ID" "iparset" "AREA"
"1" 1 1 1993 3 -3.1812865497076 0.521459158649323 0.983557130680999 7.94341178989248 3.02715665707515 -0.476798377716105 -1.50968976252686 2.11834303867842 0.458074405086774 0.010253122932447 0.00984894942285797 0.0257695252616435 0.475582344152802 0.00590830926289436 0.0103585679049773 0.00985683828332612 19 7 1.71865329815303 0.333251991043032 0.15565852978642 0.488242633757524 0.683329163600348 0.978165886987168 0.0119487071899875 0.00764628248357052 1.0149185712109 31.1992082933748 0.587166250599731 30.6120420427751 0 "S&I" -4 0.147201873430171 -4 0.0844192554400296 -4 0.10626576077631 105 21 758
"2" 2 1 1981 12 -4.38888888888889 -0.437689097114757 13.8906623476299 -1.50424261284523 0.567621148440302 1.84856025441995 0.510140296388769 0.482097917200412 0.574018891741755 0.00499074783144067 0.332340201382588 0.109984624946184 0.553523839129892 0.00574223703965972 0.0103243867142515 0.0539026391602436 9 4 6.38539313984169 0.883254933501122 0.286119784245553 0.232203168252322 -0.00250484072429211 0.991900662872596 0.0125411503948841 0.00170539822747085 0.138224091995732 101.713260898628 101.059759521552 0.653501377076057 0.130558004540158 "S&I" -1.5 -0.479343233315399 0.407692307692314 -0.200504569408711 0.473076923076919 -0.195794086102156 105 21 758
"3" 2 2 1982 12 -5.15714285714284 -0.265795497844275 9.89313789611455 4.69361357558102 0.646330070439095 0.0679930806168516 2.32907411721154 0.555035411252594 0.5814192049849 -0.00259463307515702 0.190060790766453 0.0862472069949635 0.547999043267362 0.00594193537947331 0.0107801601114056 0.138822465593163 7 4 4.8080802110818 0.547583802242049 0.247606221496138 0.273422920882446 0.0868938725013572 0.982479781035069 0.0118168259676399 0.00275456415225161 0.213684748637796 65.091403423922 64.6600641059211 0.431339318000926 0.176986792458908 "S&I" -1.40000000000011 -0.0343551326131574 -0.844705882352964 -0.105404102422978 -1.8341176470588 -0.0306544927840208 105 21 758
"4" 2 3 1983 12 -2.14772727272725 -0.474612396676501 5.32025145756476 -5.12066481457401 0.601359785281424 0.346927231445026 2.39252896766194 0.447811443145891 0.499623457971299 0.0149992296419137 0.04790336813565 -0.00378429541440357 0.40435254979947 0.00510933585992638 0.00962757009817243 0.088718894652056 20 4 6.03728548812665 0.881264810984963 0.341669529540682 1.03978544637249 -0.0938396130549232 0.792306625522221 0.0622704219899374 0.0120470532028655 -0.0075415898537312 117.532391401283 116.78991399157 0.742477409712243 0.267611834610946 "S&I" -3.99999999999994 -1.01238845644922 -4.5 -0.696869091314961 -5.07857142857144 -0.442252841628865 105 21 758
"5" 2 4 1989 8 0.378160919540241 -0.392562112769952 5.04372971112134 1.73140533609769 0.756853372709743 0.0212823439367484 1.64613265615236 0.617372021271534 0.549434042101786 -0.00327189034143205 0.0671933353186889 0.0798439115790499 0.501679875530416 0.00541006683142622 0.00984404756596874 0.0465727743473105 29 5 6.90481899736148 0.801456148427584 0.245903892405788 0.458682146536005 0.127193939070477 0.900053158938728 0.0470410329916862 0.00647350837043625 0.0847795764245157 141.53380788092 140.67005821321 0.863749667710789 0.100437469817198 "S&I" -2.16666666666667 -0.567255747441725 -0.433333333333334 -0.473704862018952 -0.216666666666667 -0.506856975640238 105 21 758
"6" 2 5 1994 12 -1.25892857142858 0.0475972518290901 3.69964500101785 2.83843158788817 0.637429190453542 0.0829059346063683 0.40926258787751 0.527393964084474 0.557308788138039 -0.00038928769898221 0.0632817538510946 0.0769687877832015 0.536878586179609 0.00598222724817998 0.0106534982504898 0.0372463444120507 20 6 5.19596833773087 1.06964922061656 0.361751095322389 0.359578046164257 0.0228862043213703 0.963635164250799 0.020478354483799 0.00542487577306865 0 64.1061579955561 64.1061579955561 0 0.458001089347346 "S&I" 0.428571428571558 -0.186477994117644 0.435714285714354 -0.136644281211984 -0.0321428571428186 -0.0995724057906916 105 21 758
"7" 3 1 1979 12 0.708333333333332 -0.268132534430499 0.217489006328659 10.085498474229 1.10327529224719 -0.0875729060734957 -1.23668852266187 0.876577911031705 0.532540898063508 -0.00451233359935446 0.00369119820408951 0.11121946264672 0.538936625664217 0.0055219495483587 0.00994995811746662 -0.0504686685146737 11 2 1.5828981530343 0.813459633413118 0.439289804590831 0.709372018210714 1.26476730404992 0.96896265460193 0.0174248862990768 0.0142235991897255 2.71601198726433 28.4490397625617 7.16839722594418 21.2806425366175 0 "S&I" 0.45833333333333 -0.68456201683794 0.374999999999997 -0.727900248464724 0.270833333333332 -0.651088634158942 105 21 758
"8" 3 2 1980 2 -3.53846153846154 0.182494802799415 4.7706184251574 3.2534880867571 1.34932435984785 -0.253462567616567 -0.722245132582777 1.14076232426919 0.574279542386261 0.0162771251590044 0.119850498002071 0.122831779564785 0.579772799536195 0.00594673978837705 0.0105943675265287 -0.0286501097599269 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0 "S&I" -0.999999999999995 -0.852694225276139 0.100000000000001 -0.803521563327212 0.350000000000001 -0.651706752277672 105 21 758
"9" 3 3 1980 3 -5.39285714285715 0.365632224608452 2.56391098410118 3.64102448178796 1.75918055809012 -0.0184245987039501 -0.0214917090315547 1.32841811228811 0.501390764289401 0.0167540392808657 0.0177866634008511 0.0476764610059628 0.511721963912655 0.00604374139042826 0.0107556608494911 -0.0251222663312493 6 2 1.40861635883905 0.975776623120401 0.493934221219701 0.303898926868921 0.196544885504862 0.987390599074653 0.00922000783546865 0.00269959978561643 0.181754630103163 23.6838077986081 20.8561806164656 2.8276271821425 0 "S&I" -5.14285714285712 0.182572966204421 -4.99999999999999 0.137163801932771 -4.82142857142857 0.141778960814639 105 21 758
"10" 3 4 1980 4 -4.77661169415292 0.326404469809694 4.48072573230326 8.8233621181136 3.38734450550791 -6.70508078653509e-18 -0.499292295616118 2.62210094451392 0.520866498023008 0.0197110757989858 0.0544229539121075 0.0440944284959671 0.510970240454006 0.0060786030802627 0.0108204956859766 0.0347258879803149 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0 "S&I" -6 0.0192491024437692 -6 0.0652824123440652 -5.99285714285714 0.184179103162069 105 21 758
"11" 3 5 1980 4 -0.724137931034491 0.131779464102616 2.93465060745095 9.28395525021532 4.12234979329188 -0.0371976843463204 -1.21511128714651 2.85988623515959 0.458535664112678 0.0444666942180506 0.0183243930566703 0.00433410521044809 0.473293748419331 0.00610937386249257 0.010865140885763 -0.0175435021559337 4 2 1.37533298153034 0.886415137451103 0.459815579142408 0.29321035680742 0.0612818241701618 0.971995866757899 0.0149822079402928 0.00278562164929233 0.529792338657041 21.7223045895372 20.4071276930607 1.3151768964765 0 "S&I" -1.24137931034484 -0.0158487644069442 -1.65517241379311 -0.0041114540993396 -2.17241379310346 0.0134238432022857 105 21 758
"12" 3 6 1980 11 -4.75 0.149208925380434 2.88421278613775 5.28766993977637 1.02885644391911 0.521606826343751 0.271009872406583 0.780103715393419 0.504463126317208 -0.0186886580539643 0.0238156377804394 0.0499616771218735 0.489838572445185 0.00567861708263246 0.0102376982295175 0.0109041585617636 15 4 1.83138364116095 1.03576275949459 0.530361113168208 0.512289593225151 0.102204605315082 0.958532182937562 0.0221296376444199 0.00308122615005672 0.0817636842520655 30.2839587010048 26.0254750754393 4.25848362556548 0 "S&I" -1 -0.337314706561545 -1.47619047619048 -0.251591396014173 -2.07142857142858 -0.208085995713434 105 21 758
"13" 3 7 1980 12 -0.666666666666667 -0.201281031831086 4.38817674530892 0.257612227901935 0.587072771932764 -1.80487663005341 1.71266738631861 0.475949664627039 0.545879019385826 0.0376983132411526 0.091004810181302 0.0709627263557666 0.515131512631591 0.00574460087531099 0.0103285164957704 0.0691460778778902 9 3 6.48752295514512 0.861468383757265 0.371421157024344 0.292509803602099 0.0895917051071599 0.967662480047322 0.0205171060533064 0.005116716856332 0.220909507698976 63.9543301765122 26.3692675464804 37.5850626300318 0 "S&I" 2 -0.0889310944331666 1.25 0.0624272221188697 0.3125 0.0408323963375302 105 21 758
