"event_type" "event_count" "year" "month" "et" "eq" "Env_prec" "Env_temp" "Env_pet" "PAR_swe" "PAR_sm" "PAR_aet" "PAR_sm_perc" "PAR_lf_s" "PAR_lf_q" "PAR_gw_s" "PAR_gwr" "PAR_gw2gw" "PAR_gw2r" "PAR_river_s" "Ev_Qduration" "Ev_t2pd" "Ev_peak" "Ev_temp.cv" "Ev_Pmax.vol.ratio" "Ev_space_cv" "Ev_mean_RM_ant" "Ev_ant_sm" "Ev_space_cv_sm" "Ev_cov_SM_RM_ts_mean" "Ev_snow.cover.cov" "Ev_volumeP" "Ev_volumeR" "Ev_volumeM" "Ev_frozen.cover.cov" "event_type2" "preEv_1d_et" "preEv_1d_eq" "preEv_5d_et" "preEv_5d_eq" "preEv_10d_et" "preEv_10d_eq" "ID" "iparset" "AREA"
"1" 1 1 1993 3 -0.432835820895653 0.457290122453677 0.983557130680999 7.94341178989248 3.02715665707515 -0.78139559375918 -1.11205339570194 2.23195793628904 0.411050719814445 2.58257851996482e-10 0.00658962959168765 -0.330707517800168 0.469710057493495 0.00682409587493341 0.0204671556255402 0.0365979872549661 19 7 1.71865329815303 0.333251991043032 0.15565852978642 0.488242633757524 0.683329163600348 0.978165886987168 0.0119487071899875 0.00764628248357052 1.0149185712109 31.1992082933748 0.587166250599731 30.6120420427751 0 "S&I" -0.482587064676871 0.638851574971088 -0.492537313432945 0.549479245064469 -0.504975124378037 0.493439335925227 105 17 758
"2" 2 1 1981 12 -0.0333333333333363 -0.000576417507484759 13.8906623476299 -1.50424261284523 0.567621148440302 2.65940830527423 -0.395660488041296 0.52011580168893 1.96004273139301 -1.63696099413097e-10 0.289176696240473 0.788779120951175 1.57386912023942 0.00654925814233882 0.0203432287607694 0.114182206865065 9 4 6.38539313984169 0.883254933501122 0.286119784245553 0.232203168252322 -0.00250484072429211 0.991900662872596 0.0125411503948841 0.00170539822747085 0.138224091995732 101.713260898628 101.059759521552 0.653501377076057 0.130558004540158 "S&I" -0.199999999999973 0.262266433975421 -0.0861538461538407 0.333532598091487 -0.158461538461536 0.263180638758212 105 17 758
"3" 2 2 1982 12 -1.58333333333332 0.350082979988151 9.89313789611455 4.69361357558102 0.646330070439095 0.029810568742124 0.524273264732294 0.603021395786449 2.28718031074787 0 0.194069362314021 1.00586701965385 1.74428756997018 0.00623399812640381 0.0190805121476203 0.19032376343684 7 4 4.8080802110818 0.547583802242049 0.247606221496138 0.273422920882446 0.0868938725013572 0.982479781035069 0.0118168259676399 0.00275456415225161 0.213684748637796 65.091403423922 64.6600641059211 0.431339318000926 0.176986792458908 "S&I" -1.91666666666674 0.177562480350248 -2.40686274509805 0.18391284104123 -3.26225490196079 0.235428945039958 105 17 758
"4" 2 3 1983 12 -0.558181818181816 -0.738244379105444 5.32025145756476 -5.12066481457401 0.601359785281424 0.396503196421202 -0.544289241936477 0.511459096947754 1.05189171906861 -2.77475508183943e-13 0.11458792291536 0.496674427848228 1.02607616762919 0.0048201199965998 0.0134735056147898 0.0347107108828499 20 4 6.03728548812665 0.881264810984963 0.341669529540682 1.03978544637249 -0.0938396130549232 0.792306625522221 0.0622704219899374 0.0120470532028655 -0.0075415898537312 117.532391401283 116.78991399157 0.742477409712243 0.267611834610946 "S&I" 0.799999999999955 -0.277814982387896 0.659999999999991 -0.228022846616293 0.682941176470599 -0.282584735896985 105 17 758
"5" 2 4 1989 8 1.20804597701149 -0.550017525543049 5.04372971112134 1.73140533609769 0.756853372709743 0.0238920265708474 -0.184161326291035 0.676297129379288 1.57570148433758 -2.15177415810203e-13 0.0908017375109323 0.938226798803801 1.52243123376756 0.0054194374051823 0.0145443784479285 0.0345815243730225 29 5 6.90481899736148 0.801456148427584 0.245903892405788 0.458682146536005 0.127193939070477 0.900053158938728 0.0470410329916862 0.00647350837043625 0.0847795764245157 141.53380788092 140.67005821321 0.863749667710789 0.100437469817198 "S&I" -1.83333333333348 -0.751803137512915 -0.528828828828748 -0.283040850917505 -0.669819819819817 -0.27766181769442 105 17 758
"6" 2 5 1994 12 -0.801339285714303 -0.00622428929403214 3.69964500101785 2.83843158788817 0.637429190453542 0.0875148035438459 -0.56244411745883 0.574368470802917 1.55858660498139 0 0.0616095411097812 0.629055600558159 1.54735100594604 0.00732557240790399 0.0239859901673304 0.0417801326122375 20 6 5.19596833773087 1.06964922061656 0.361751095322389 0.359578046164257 0.0228862043213703 0.963635164250799 0.020478354483799 0.00542487577306865 0 64.1061579955561 64.1061579955561 0 0.458001089347346 "S&I" -0.285714285713952 0.41362362146041 0.422857142857123 0.304677714280548 0.814285714285761 0.301728221540623 105 17 758
"7" 3 1 1979 12 -4.00413223140496 -0.200606848607238 0.217489006328659 10.085498474229 1.10327529224719 -0.144825582727558 -1.20397828124114 0.886340130383834 0.552522966907227 2.51719040518105e-12 0.00381839473484551 0.248493805800056 0.94644864698675 0.00631173343459416 0.0176315086054728 -0.0136884640396384 11 2 1.5828981530343 0.813459633413118 0.439289804590831 0.709372018210714 1.26476730404992 0.96896265460193 0.0174248862990768 0.0142235991897255 2.71601198726433 28.4490397625617 7.16839722594418 21.2806425366175 0 "S&I" -3 -0.406108410863521 -2.45454545454545 -0.377144752462136 -1.77272727272727 -0.404897761249102 105 17 758
"8" 3 2 1980 2 -1.73076923076923 0.0870464366707557 4.7706184251574 3.2534880867571 1.34932435984785 -0.663593335645435 -0.996179764089389 1.14631868386039 1.30199586963896 5.82925136128519e-11 0.11404295098864 0.590568775426608 1.51002561251455 0.00742977941324063 0.0239700561213113 -0.037171125171425 26 6 23.6745118733509 0.723177445804322 0.165448154197105 0.214807014155489 0.0636080879038112 0.996452009860318 0.0101964007391769 0.00037668135483771 0.0722835818161494 177.388543084218 106.638868093644 70.749674990574 0 "S&I" 0 -0.7106998093799 0 -0.472301370248016 -0.2 -0.382635598610202 105 17 758
"9" 3 3 1980 3 -7.17857142857143 0.917128260332297 2.56391098410118 3.64102448178796 1.75918055809012 -0.0216333477380903 0.697817562354589 1.38523691021547 0.482611479796493 6.42653567867037e-10 0.000237104274558774 -0.586800305281895 0.303185325753939 0.0072716717500093 0.0231079032070795 -0.0372951669743889 6 2 1.40861635883905 0.975776623120401 0.493934221219701 0.303898926868921 0.196544885504862 0.987390599074653 0.00922000783546865 0.00269959978561643 0.181754630103163 23.6838077986081 20.8561806164656 2.8276271821425 0 "S&I" -6.42857142857143 0.704526687609904 -6 0.634281663886741 -5.46428571428571 0.569609773367019 105 17 758
"10" 3 4 1980 4 -3.36521739130435 0.369306476491718 4.48072573230326 8.8233621181136 3.38734450550791 6.00763641968029e-18 -0.929382166367513 2.75375027049919 1.40907435252724 1.37818595088234e-10 0.0379403029581047 0.510379247387348 1.38444364595145 0.00718913100699698 0.0225968120635676 0.0452641488037224 23 7 4.9248 0.79727742662757 0.220376137249347 0.572072700561503 0.464469254918769 0.978774045715231 0.014737140763443 0.00618026735218347 1.10844379042522 103.767153085546 84.3146950235878 19.4524580619581 0 "S&I" -5.8 0.188654288359889 -6.6 0.388243383138715 -7.53857142857143 0.647152477795392 105 17 758
