date obs sim event_type event_count hydcase et eq
1979-10-01 0.320523482849604 0.456601630153089 0 0 0 0 0
1979-10-02 0.323145118733509 0.429130494283064 0 0 0 0 0
1979-10-03 0.313570448548813 0.403883281341792 0 0 2 2 -0.37142655663485
1979-10-04 0.309011081794195 0.380809477857296 0 0 -1 1.9 -0.323990843355686
1979-10-05 0.301488126649077 0.36060358319197 0 0 -1 1.8 -0.271659998908463
1979-10-06 0.303311873350924 0.345499438524555 0 0 -1 1.7 -0.209538892125121
1979-10-07 0.305249604221636 0.334504153797831 0 0 -1 1.6 -0.176358080159793
1979-10-08 0.290317678100264 0.321856260774626 0 0 -1 1.5 -0.157647415603472
1979-10-09 0.284960422163588 0.309775798216158 0 0 -1 1.4 -0.13894749429402
1979-10-10 0.277551451187335 0.29830858343072 0 0 -1 1.3 -0.11944292144028
1979-10-11 0.268888654353562 0.287605840869189 0 0 -1 1.2 -0.0983290454979611
1979-10-12 0.274131926121372 0.277659609946206 0 0 -1 1.1 -0.0741061850580321
1979-10-13 0.264557255936676 0.279401082847066 0 0 -2 1 -0.048328832369298
1979-10-14 0.273562005277045 0.315336741532996 0 0 1 1 0.0827518285084534
1979-10-15 0.440206860158311 0.340225488909465 0 0 1 1 0.213832489386205
1979-10-16 0.428238522427441 0.402461366355008 0 0 1 1 0.237939226520516
1979-10-17 0.435077572559367 0.423314617634662 0 0 1 1 0.155072039911386
1979-10-18 0.455024802110818 0.422392002924002 0 0 2 1 0.0722048533022572
1979-10-19 0.413990501319261 0.411378158800956 0 0 -1 0.785714285714287 -0.0253068121198408
1979-10-20 0.354718733509235 0.391787030452508 0 0 -1 0.571428571428572 -0.110311395873552
1979-10-21 0.31414036939314 0.375858948302341 0 0 -1 0.357142857142856 -0.179682127541781
1979-10-22 0.316420052770449 0.362238205280214 0 0 -1 0.142857142857142 -0.166832720149453
1979-10-23 0.298182585751979 0.350038342000221 0 0 -1 -0.0714285714285718 -0.152724909274782
