date obs sim event_type event_count hydcase et eq
1989-11-15 0.540968865435356 0.781455110849354 15 28 -1 0 -0.36235590309177
1989-11-16 0.510763060686016 0.726043726981842 15 28 -1 0 -0.34428491026517
1989-11-17 0.485914511873351 0.672709181888815 15 28 -1 0 -0.323696316338985
1989-11-18 0.457418469656992 0.622726360608782 15 28 -1 0 -0.306135333890107
1989-11-19 0.431544063324538 0.576724920330475 0 0 -1 0 -0.285574939182825
1989-11-20 0.409089182058048 0.534901681954068 0 0 -1 0 -0.262265083238672
1989-11-21 0.410570976253298 0.497413567447802 0 0 -1 0 -0.206145476892305
1989-11-22 0.397576781002639 0.463338456696548 0 0 -1 0 -0.144438452345009
1989-11-23 0.397576781002639 0.426201939230619 0 0 -1 0 -0.0771024447865393
1989-11-24 0.394955145118733 0.405718956555181 0 0 -1 0 -0.0768282576373003
1989-11-25 0.342636411609499 0.383058526576751 0 0 -1 0 -0.108757068552138
1989-11-26 0.314368337730871 0.363818537917222 0 0 -1 0 -0.170752121634865
1989-11-27 0.266267018469657 0.346269886809908 0 0 -1 0 -0.128621924225623
1989-11-28 0.346511873350924 0.330496733247568 0 0 -1 0 0.0270994555385842
1989-11-29 0.331807915567282 0.316221623736088 0 0 -1 0 0.0148424370411438
1989-11-30 0.292483377308707 0.303277893352765 0 0 -1 0 -0.00827628925761248
1989-12-01 0.29065963060686 0.291514790735118 0 0 -1 0 0.00922096493430323
1989-12-02 0.293053298153034 0.278719453234671 0 0 -1 0 0.00640269860744145
1989-12-03 0.26695092348285 0.269474430529813 0 0 -1 0 -0.00554950557532615
1989-12-04 0.257718205804749 0.260863090735014 0 0 -1 0 0.019920431499
1989-12-05 0.271396306068602 0.253132598612238 0 0 -1 0 0.0531339604918143
1989-12-06 0.269116622691293 0.246105072821864 0 0 -1 0 0.0964141589786686
1989-12-07 0.284846437994723 0.239702445837234 0 0 -1 0 0.125431842641021
1989-12-08 0.268546701846966 0.233843137350638 0 0 -1 0 0.146082865394806
1989-12-09 0.26695092348285 0.228462366854215 0 0 -1 0 0.147423393797404
1989-12-10 0.256122427440633 0.223505978497559 0 0 -1 0 0.139849307730144
1989-12-11 0.251335092348285 0.221422669165249 0 0 -2 0 0.126544398075121
1989-12-12 0.259427968337731 0.23160351540852 0 0 1 -0.833333333333485 -0.204560585522533
1989-12-13 0.557496569920844 0.335930907861792 2 4 1 -1.66666666666652 -0.80311713994231
1989-12-14 1.40246121372032 0.972037751835254 2 4 1 -2.5 -0.661442406743647
1989-12-15 2.57159683377309 1.47247878841793 2 4 1 -3.33333333333348 -0.40961107074585
1989-12-16 6.73840211081794 2.23372572348179 2 4 1 -4.16666666666652 0.267828588597548
1989-12-17 6.90481899736148 3.34327711421917 2 4 2 -5 0.269134033414625
1989-12-18 6.6864253298153 3.82771276973604 2 4 -1 -4.8108108108108 0.234552920975361
1989-12-19 5.69202744063324 4.03331565994126 2 4 -1 -4.62162162162159 0.167199532478804
1989-12-20 4.5356580474934 5.12863753960173 2 4 -1 -4.43243243243239 0.0488670478931069
1989-12-21 3.83967071240105 5.23763165556759 2 4 -1 -4.24324324324336 -0.00470211245310897
1989-12-22 3.4836981530343 5.26690624351556 2 4 -1 -4.05405405405435 -0.014405720458475
1989-12-23 3.64498575197889 5.03454374584194 2 4 -1 -3.86486486486514 0.0988004367833933
1989-12-24 3.899854353562 4.6188447431911 2 4 -1 -3.67567567567594 0.182314420138238
1989-12-25 3.56257519788918 4.06882764063275 2 4 -1 -3.48648648648673 0.242988269733846
1989-12-26 3.00074722955145 3.6304675844877 2 4 -1 -3.29729729729726 0.188364132361624
1989-12-27 2.49420158311346 3.31597164696544 2 4 -1 -3.10810810810787 0.123520208663414
1989-12-28 2.04031662269129 2.95809621496784 2 4 -1 -2.91891891891866 0.0493407185841743
1989-12-29 1.72116094986807 2.58635394225068 2 4 -1 -2.72972972972946 3.14125025095043e-05
1989-12-30 1.49250870712401 2.23892370517231 2 4 -1 -2.54054054054029 -0.0364730906558418
1989-12-31 1.32016464379947 1.93326381638762 2 4 -1 -2.35135135135131 -0.0461303209863845
1990-01-01 1.17711451187335 1.67237147440995 2 4 -1 -2.16216216216222 -0.0462135523087925
1990-01-02 1.07829023746702 1.45278768560453 2 4 -1 -1.97297297297301 -0.0375206178737505
1990-01-03 0.978326121372032 1.26897788697659 2 4 -1 -1.78378378378381 -0.0257541392690743
1990-01-04 0.912899208443272 1.1152510051445 2 4 -1 -1.5945945945946 -0.0102669760349002
1990-01-05 0.840747229551451 0.986601535802853 2 4 -1 -1.4054054054054 0.0130555383699058
1990-01-06 0.829918733509235 0.878934184646205 2 4 -1 -1.21621621621619 0.0467189588769804
1990-01-07 0.774522427440633 0.78970652696911 2 4 -1 -1.02702702702699 0.0830486674526079
1990-01-08 0.729384696569921 0.715000397150387 2 4 -1 -0.837837837837784 0.0998708633407057
1990-01-09 0.695759366754617 0.652348429140785 2 4 -1 -0.648648648648689 0.118869290037458
1990-01-10 0.669998944591029 0.5992095119958 2 4 -1 -0.459459459459714 0.14024178670729
1990-01-11 0.606851715039578 0.553596097626064 0 0 -1 -0.27027027027054 0.135943574596513
1990-01-12 0.585878627968338 0.514049495902954 0 0 -1 -0.0810810810813352 0.138882605804398
1990-01-13 0.565133509234829 0.476759039140177 0 0 -1 0.108108108107869 0.173237210980219
1990-01-14 0.569122955145119 0.440769104539758 0 0 -1 0.297297297297258 0.207215001917676
1990-01-15 0.550201583113456 0.424853066654893 0 0 -1 0.486486486486733 0.242561502271775
1990-01-16 0.600354617414248 0.416179651769752 0 0 -1 0.675675675675937 0.312440896855545
1990-01-17 0.593743535620053 0.415324239495163 0 0 -1 0.864864864865142 0.347120184921227
1990-01-18 0.589298153034301 0.402339817068829 0 0 -1 1.05405405405435 0.336039334513369
1990-01-19 0.537777308707124 0.392634761709915 0 0 -1 1.24324324324336 0.282781705737853
1990-01-20 0.49491926121372 0.379447774432572 0 0 -1 1.43243243243239 0.224189226997749
1990-01-21 0.45297308707124 0.366887768053513 0 0 -1 1.62162162162159 0.178356846726965
1990-01-22 0.446248021108179 0.369723476325942 0 0 -1 1.8108108108108 0.169438583711744
1990-01-23 0.441346701846966 0.376111187372955 0 0 -2 2 0.18425082464652
1990-01-24 0.593629551451187 0.426551041620162 10 16 1 1.33333333333333 0.459102557903071
1990-01-25 0.891356200527704 0.561391618032503 10 16 1 0.666666666666667 0.61329992239439
1990-01-26 1.52841372031662 0.781377631263771 10 16 2 0 0.646842918120476
1990-01-27 1.04534881266491 0.686104759920164 10 16 -1 0.166666666666667 0.48775902921387
1990-01-28 0.83527598944591 0.667718107094122 10 16 -1 0.333333333333333 0.328675140307265
1990-01-29 0.787402638522428 0.66089038290711 10 16 -1 0.5 0.169591251400659
1990-01-30 0.755601055408971 0.668194744482288 10 16 -1 0.666666666666667 0.131366475454781
1990-01-31 0.748762005277045 0.667526542839201 10 16 -1 0.833333333333333 0.0931416995089021
1990-02-01 0.705220052770449 0.67925846179738 10 16 -2 1 0.0549169235630236
