"date" "Env_prec" "Env_temp" "Env_pet" "PAR_swe" "PAR_sm" "PAR_aet" "PAR_sm_perc" "PAR_lf_s" "PAR_lf_q" "PAR_gw_s" "PAR_gwr" "PAR_gw2gw" "PAR_gw2r" "PAR_river_s"
"3653" 1979-10-01 0 16.4358741090976 3.15501159050657 0 -2.61127573408186 2.38477723755848 0.22649849652337 0 0 0.12748188982506 0.744533965307193 0.00579138870595921 0.015433653681692 -0.0356976466824614
"3654" 1979-10-02 0 18.2975421211211 3.49013884717047 0 -2.6550718962799 2.52094306041174 0.134128835868149 0 0 0.00920427245180926 0.62624657329595 0.00579553064634006 0.0154268875154257 -0.0344997209740897
"3655" 1979-10-03 0.100000001490116 21.2719564159831 3.8313896055136 0 -2.56823176682565 2.60066746486409 0.0675643031118118 4.65384744837743e-11 1.01314676148352e-11 -0.100127820443961 0.516399606838606 0.00579539133894922 0.0154075731664954 -0.0331099423644347
"3656" 1979-10-04 0.0173395869633614 22.2135161001167 3.08988365623303 0 -1.94623835245666 1.93415762936992 0.0294203077842243 1.96905230723965e-10 6.7621752293433e-11 -0.196412857512029 0.419156054379955 0.00579133846008552 0.0153775419293863 -0.0316379897911371
"3657" 1979-10-05 0.47963120900987 21.625093684759 2.75659554157828 0 -0.52009262657848 0.976938410310708 0.0227826276632051 -3.40751409409308e-11 8.82361244833421e-08 -0.275618933941515 0.338625961510143 0.00578409180870072 0.0153388554620089 -0.0301530506867327
"3658" 1979-10-06 0.537227595898072 20.9042155315581 2.48800495047329 0 -0.230125593466912 0.735259359667369 0.0311779971871305 -4.32744926965681e-11 1.06960514548007e-05 -0.337738531067573 0.274897603513365 0.00577426334378638 0.0152932686885297 -0.0286796540596656
"3659" 1979-10-07 0.55530354857906 20.7123385404143 3.21709831431053 0 0.0537848335768614 0.462457869258797 0.0383769188174978 1.20579099840083e-09 7.62668455841465e-06 -0.385888167780619 0.224919849298311 0.00576243094068262 0.0152423145240298 -0.0272811097351204
"3660" 1979-10-08 0.0962540965399879 22.8436999497263 3.67256767785303 0 -0.31888114414495 0.385779019121669 0.0293103096715555 -1.08638048739679e-09 8.26971613298435e-07 -0.42594578312743 0.182851355160735 0.00574887698275135 0.0151870145826021 -0.0259582068445085
"3661" 1979-10-09 0.0310415369557856 24.5485405794196 4.15551659688842 0 -0.318493042033857 0.329064624123374 0.0204653475952066 -1.8092349570854e-10 1.3284286668343e-07 -0.459268821317958 0.147364935959537 0.00573385828956172 0.0151282279796406 -0.0247068557022883
"3662" 1979-10-10 0.0058453498711127 24.157750910889 3.57251902096562 0 -0.228481580545131 0.221465769435126 0.0128607388941658 -2.54894547023469e-11 4.54340494768411e-09 -0.486812585214522 0.117531196223707 0.00571759901887002 0.0150666636311197 -0.0235338630043346
