"date" "Env_prec" "Env_temp" "Env_pet" "PAR_swe" "PAR_sm" "PAR_aet" "PAR_sm_perc" "PAR_lf_s" "PAR_lf_q" "PAR_gw_s" "PAR_gwr" "PAR_gw2gw" "PAR_gw2r" "PAR_river_s"
"3653" 1979-10-01 0 16.4358741090976 3.15501159050657 0 -2.47087184410847 1.97879457399381 0.492077270114676 -0.0261651442933586 0.000852127644034817 -0.0391450997682095 0.502999116951453 0.0055651669646008 0.0133992412492425 -0.0293948678293226
"3654" 1979-10-02 0 18.2975421211211 3.49013884717047 0 -2.65996163413485 2.17395471063361 0.486006923501261 -0.0231999749612646 0.000755999982621854 -0.0434261553437842 0.498586970587801 0.00556383939417866 0.0133960613447765 -0.0292192493882573
"3655" 1979-10-03 0.100000001490116 21.2719564159831 3.8313896055136 0 -2.75999277146775 2.36941897690803 0.479738930879707 -0.0110504394786715 0.00071549449094355 -0.0481641478994888 0.493703809881004 0.00556238104740366 0.0133925139292842 -0.0287810437935707
"3656" 1979-10-04 0.0173395869633614 22.2135161001167 3.08988365623303 0 -2.36274404821179 1.90355483238742 0.474389015081104 -0.0177599713107738 0.000650528018218166 -0.0529981184127393 0.488710442446048 0.00556077903566024 0.0133886096638995 -0.0282040835291221
"3657" 1979-10-05 0.47963120900987 21.625093684759 2.75659554157828 0 -1.73872307807292 1.6877512954236 0.470478251547587 0.0226416643871217 0.00120351671150062 -0.0575267887676857 0.484008880295356 0.00555905307894852 0.013384367215328 -0.0267087025126477
"3658" 1979-10-06 0.537227595898072 20.9042155315581 2.48800495047329 0 -1.52191390911043 1.51330309997785 0.467087735015504 -0.035243289322734 0.00246902528077353 -0.0616920523461792 0.47965840312018 0.0055572131361156 0.0133798039996729 -0.0233283296278579
"3659" 1979-10-07 0.55530354857906 20.7123385404143 3.21709831431053 0 -1.9273125349168 1.93382698664879 0.462837301942491 -0.0236351127680496 0.00310111846687077 -0.065801869318201 0.475351184710462 0.00555527331170534 0.0133749045978973 -0.0214419102767909
"3660" 1979-10-08 0.0962540965399879 22.8436999497263 3.67256767785303 0 -2.56749690220658 2.19074536957155 0.457156506627103 -0.0172517244906913 0.00085282599364563 -0.0702368499773637 0.470705689174626 0.00555322103178377 0.0133696461509958 -0.0227489282832524
"3661" 1979-10-09 0.0310415369557856 24.5485405794196 4.15551659688842 0 -2.88449729022167 2.45983949866266 0.450801786706443 -0.0126737329403187 0.00057629724940755 -0.0750805040646539 0.465637181573007 0.00555104290877396 0.0133640027974667 -0.0222303468075655
"3662" 1979-10-10 0.0058453498711127 24.157750910889 3.57251902096562 0 -2.54803597635394 2.1075443125985 0.445198941640007 -0.0140159489474452 0.000472472534475859 -0.0800339142570057 0.460444373957892 0.00554872447147606 0.0133579845955424 -0.0216139260839275
"3663" 1979-10-11 0.00063048230864849 23.0741914539117 3.42548086629519 0 -2.44269138940382 2.00335342794408 0.439857342014421 -0.0129026068066819 0.000423773448786524 -0.0849973110942321 0.455226930902107 0.00554626532415678 0.0133515978598166 -0.0209824169494638
"3664" 1979-10-12 0.100384175677049 23.7751872385779 3.16908220201015 0 -2.18061043965954 1.83793452666235 0.435112197827729 -0.00453875525639586 0.000407666173859973 -0.0898133176828503 0.450142698197148 0.00554366588168083 0.013344860578427 -0.0203515467657143
"3665" 1979-10-13 12.5663370189165 22.6092190697204 2.4174507002098 0 9.3157844430319 1.43703722914617 0.455421434251145 -0.578429677963264 0.0668634638352904 -0.0882629685287356 0.451432010913011 0.00554093131568188 0.0133385081392836 0.0213335549055846
"3666" 1979-10-14 7.7566609776074 20.4717647386827 2.14784946770972 0 5.07533558278219 1.3001162082666 0.466617854269126 -0.00415409577049776 0.0311965539511375 -0.0842031579808754 0.455242028375139 0.00553831811005548 0.013332556649838 0.0274441229891635
"3667" 1979-10-15 9.26928128928968 20.5870963742431 2.50816745874761 0 6.08207716658437 1.55064272630945 0.480284414821183 0.692105794118644 0.00839560253874211 -0.0776356269929462 0.46157960024965 0.00553586025555426 0.0133271657659243 0.000628356872323065
"3668" 1979-10-16 8.10946913522351 19.2487573708163 2.05433587422292 0 5.24624101444622 1.29136426126803 0.492242810475305 0.516101283466434 0.0157541463907116 -0.0696216957010227 0.469387242257925 0.00553364167246224 0.0133223802533002 0.00959036907238492
"3669" 1979-10-17 4.0664427484808 18.013374810458 1.89050959258928 0 1.80684757286054 1.19653442904989 0.496366538368472 -0.0821281837037711 0.0176112255863274 -0.0625408738252048 0.476282068838211 0.0055316872641178 0.0133180298822232 0.0180945090883217
"3670" 1979-10-18 1.25983061498178 12.9092896382944 2.20620993449555 0 -0.815503213633727 1.38765172126734 0.494531562446098 -0.0247025659897629 0.00429811930321333 -0.0576853562930689 0.480965569216884 0.00552992342641424 0.0133139313936972 -0.000620292331220137
"3671" 1979-10-19 0.388785615937253 11.2803256239842 2.64053805888747 0 -1.81929261233881 1.64891601520547 0.490401898968993 -0.0777097545715514 0.00437025431019005 -0.0550880278411526 0.483398307191964 0.0055282796703273 0.0133099305479858 -0.00358000941961517
"3672" 1979-10-20 0.0531300486988267 14.4544327274805 2.85854926249905 0 -2.21835072063987 1.77667153722879 0.485349456386593 -0.0533263391838649 0.00180798235987127 -0.0544162603182633 0.48390731072204 0.00552668822750995 0.0133059078706053 -0.00808188801402547
"3673" 1979-10-21 0.0150775456304013 13.5405657660606 2.03028008453962 0 -1.73676048704056 1.26724523605832 0.481386349584044 -0.0434521781144628 0.00143803531783821 -0.054897423395705 0.483261979615643 0.00552509723059916 0.0133018123553112 -0.00986497653715123
"3674" 1979-10-22 0.00776952391199685 10.9584352765429 1.48531507236768 0 -1.39769571646397 0.925188192518994 0.478203438749004 -0.0367313286430289 0.00114762727950099 -0.0560309362724817 0.481960944174562 0.00552348129378093 0.0132976160145094 -0.0112811009417114
"3675" 1979-10-23 0.0612749801800482 11.9305251528393 1.64234859543063 0 -1.42762203584483 1.00635904726556 0.474980477667001 -0.0241970708409845 0.00098545482996982 -0.0576525438496293 0.48016692294808 0.00552182932775883 0.0132932839989826 -0.0123368908100741
"3676" 1979-10-24 0.0330711903396901 8.68095384095768 1.59563219638987 0 -1.41546964868599 0.972235821009331 0.471796559517269 -0.0237709313828136 0.000873762278167972 -0.0596229759600006 0.478018218481735 0.00552012716478116 0.0132887948405781 -0.013143877168763
"3677" 1979-10-25 0.0452214124265884 5.57241294985205 1.62591231876938 0 -1.41727755722606 0.986969797227966 0.468619662870733 -0.0186320450192628 0.000786435581637647 -0.0618473792147474 0.475608954608837 0.00551836563716501 0.0132841336541913 -0.0137646973971347
