"date" "Env_prec" "Env_temp" "Env_pet" "PAR_swe" "PAR_sm" "PAR_aet" "PAR_sm_perc" "PAR_lf_s" "PAR_lf_q" "PAR_gw_s" "PAR_gwr" "PAR_gw2gw" "PAR_gw2r" "PAR_river_s"
"3653" 1979-10-01 0 16.4358741090976 3.15501159050657 0 -2.56601087925917 2.12556163189878 0.440449247360372 -0.00561102304427363 0.000193023192581053 0.024657414302476 0.445721728015207 0.00541853270084972 0.00980884868281229 -0.0297422392623601
"3654" 1979-10-02 0 18.2975421211211 3.49013884717047 0 -2.75497895231092 2.32172467865963 0.433254273651282 -0.0051147493462226 0.00017585920079984 0.0233181494450764 0.444451225151244 0.00541964346132819 0.00981037428330977 -0.0304069223875093
"3655" 1979-10-03 0.100000001490116 21.2719564159831 3.8313896055136 0 -2.85157144276191 2.51448314209385 0.425840093928968 0.00560259861940959 0.000194182035892162 0.0213600329055301 0.44255580663704 0.00542067428717169 0.00981173841719673 -0.0307528591880728
"3656" 1979-10-04 0.0173395869633614 22.2135161001167 3.08988365623303 0 -2.41144040602781 2.00692940285396 0.419591152056615 -0.00288822872475713 0.00017697791013675 0.0189681934717447 0.440219323930756 0.00542159552095841 0.00981292506621241 -0.0309109780005256
"3657" 1979-10-05 0.47963120900987 21.625093684759 2.75659554157828 0 -1.77274767086116 1.77033525856224 0.415023968450251 0.0271751696010959 0.00127095172441229 0.0163614586881288 0.437659841685716 0.00542240350543819 0.00981391917956773 -0.0296002382201621
"3658" 1979-10-06 0.537227595898072 20.9042155315581 2.48800495047329 0 -1.55207014705478 1.58037706759755 0.411051940369675 0.00108793764604252 0.00175297691620696 0.0136247185275787 0.434961916970755 0.00542309111945752 0.00981471009142163 -0.0285843959644435
"3659" 1979-10-07 0.55530354857906 20.7123385404143 3.21709831431053 0 -1.95495011364788 2.0116174422476 0.406069094281689 0.00495271348195714 0.00228355004652178 0.0106717983692259 0.432038705472544 0.00542365692065836 0.00981527259739349 -0.0275435061578086
"3660" 1979-10-08 0.0962540965399879 22.8436999497263 3.67256767785303 0 -2.58595216749636 2.26571739364219 0.399482563023275 -0.00331012975291606 0.000427629703543207 0.00736550782623513 0.428751953650253 0.00542408263501713 0.00981558379895484 -0.028902737910589
"3661" 1979-10-09 0.0310415369557856 24.5485405794196 4.15551659688842 0 -2.89340405432111 2.52769212535681 0.392143890739135 -0.00196486617330998 0.000199398238055882 0.00366988547593024 0.425064485161851 0.00542434898715886 0.00981561991032272 -0.0286609107852227
"3662" 1979-10-10 0.0058453498711127 24.157750910889 3.57251902096562 0 -2.53379839192101 2.15292239411311 0.385734443402816 -0.00429669117650476 0.000144187537247837 -0.000278707001419713 0.421111934423483 0.00542443546094783 0.00981537529832039 -0.0282762456090576
"3663" 1979-10-11 0.00063048230864849 23.0741914539117 3.42548086629519 0 -2.41258807289512 2.03346939478908 0.379659876960788 -0.0040521745914831 0.000126628654259003 -0.00441739107460965 0.416956533754787 0.00542433203852718 0.00981484234587707 -0.0278778233407505
"3664" 1979-10-12 0.100384175677049 23.7751872385779 3.16908220201015 0 -2.13434737387281 1.85433714864647 0.374308338732311 0.00191899712314142 0.000130317201901512 -0.00865158355729163 0.412692578688022 0.00542403040868467 0.00981402074565038 -0.027478744653229
"3665" 1979-10-13 12.5663370189165 22.6092190697204 2.4174507002098 0 9.29176446949356 1.4740908599125 0.397780342962175 -0.210228250109169 0.0556973465404584 -0.010118729976453 0.411192438963926 0.00542352699180572 0.00981325520871039 0.0120351766528642
"3666" 1979-10-14 7.7566609776074 20.4717647386827 2.14784946770972 0 5.03263183712786 1.35177142624504 0.410556939219952 0.0466315016565058 0.0310998196782681 -0.0101585053172713 0.411118991074616 0.0054230113037787 0.00981254666424281 0.013434336362373
"3667" 1979-10-15 9.26928128928968 20.5870963742431 2.50816745874761 0 5.93172329736097 1.64231803780374 0.425833706074358 -0.051024844207404 0.0370611433205232 -0.00866672581164107 0.412581900185266 0.00542253106407368 0.00981199528437926 0.00939107795772136
"3668" 1979-10-16 8.10946913522351 19.2487573708163 2.05433587422292 0 5.07241594420281 1.37930430927416 0.439027315043206 0.300799242327632 0.0267294897875924 -0.0060050243121319 0.415222959839435 0.00542217090270156 0.00981164467574972 0.0111783097081717
"3669" 1979-10-17 4.0664427484808 18.013374810458 1.89050959258928 0 1.6876895706885 1.28210767269515 0.443411657649384 0.0176756129749418 0.0143869842859967 -0.00317465655734507 0.418041206184377 0.00542197973484042 0.00981144773313349 0.00293080464345811
"3670" 1979-10-18 1.25983061498178 12.9092896382944 2.20620993449555 0 -0.888921738936275 1.4845112701758 0.44109578209984 0.0228432426143424 0.00355300281620551 -0.000860429707852257 0.420350401055484 0.00542193355966566 0.00981135391915911 -0.0113454499939009
"3671" 1979-10-19 0.388785615937253 11.2803256239842 2.64053805888747 0 -1.88448331931904 1.7574160188588 0.436186070120001 -0.0126412145443985 0.00257629609403422 0.000728478873487741 0.4219391671111 0.00542199917297247 0.00981131240108792 -0.0147415422291764
"3672" 1979-10-20 0.0531300486988267 14.4544327274805 2.85854926249905 0 -2.27253408014508 1.88475225309835 0.430267986369753 -0.0154422430614627 0.000709461699358524 0.00156227207334506 0.422775396709341 0.00542213587790492 0.00981127863968629 -0.0182661709642445
"3673" 1979-10-21 0.0150775456304013 13.5405657660606 2.03028008453962 0 -1.75360322752102 1.33969582802954 0.425701972549809 -0.0134560286989278 0.000512274391648095 0.00185198005305571 0.42306850552248 0.00542230606949868 0.00981123187514162 -0.0196118695854428
"3674" 1979-10-22 0.00776952391199685 10.9584352765429 1.48531507236768 0 -1.39028480088129 0.973742633214428 0.422090074898587 -0.0114749178603338 0.000383078196991481 0.00174888876119254 0.422968523289994 0.00542248650226798 0.00981115560706985 -0.0205434534702431
"3675" 1979-10-23 0.0612749801800482 11.9305251528393 1.64234859543063 0 -1.41940225768058 1.05451361741482 0.418423408579185 -0.00248465393385306 0.000319263895644987 0.0012889139253503 0.422510198570078 0.00542266222988799 0.00981102634098253 -0.0211602709837841
"3676" 1979-10-24 0.0330711903396901 8.68095384095768 1.59563219638987 0 -1.40228223346272 1.01569858111353 0.414810784819642 -0.00427913358852223 0.000281651452360985 0.00051479441618637 0.421735329189149 0.00542281503525732 0.00981082641861101 -0.0215712716953762
"3677" 1979-10-25 0.0452214124265884 5.57241294985205 1.62591231876938 0 -1.40064832124172 1.02768784752763 0.411211937922119 -0.00117801973909596 0.000251315847697339 -0.000538995198784074 0.420677528886215 0.00542292958344405 0.00981054022607338 -0.0218396483532967
"3678" 1979-10-26 0.0114892189813247 5.30020331423742 1.48591427759643 0 -1.33317506470519 0.935187035892759 0.407790156891719 -0.0056589273438379 0.000226442350645604 -0.00182538609229273 0.419383153615229 0.00542299155385429 0.00981015683374686 -0.0219978145917366
"3679" 1979-10-27 3.14565773289664 7.3668802799055 1.62072006765513 0 1.39740845357622 1.02551692702314 0.411336573685524 0.0334444923501216 0.00957542182207641 -0.00262683710936225 0.418571540913911 0.00542298983791439 0.00980974958519342 -0.0152660941486762
"3680" 1979-10-28 1.72913660943578 8.50108994242345 1.43725442460047 0 0.212036356006557 0.911536928940364 0.4118829333876 0.0389908020448159 0.00513535964060183 -0.00328868565986043 0.417897344244351 0.00542295835271136 0.0098093071352794 -0.0165240576324659
"3681" 1979-10-29 0.79778937950395 7.94313058956109 1.37673906430882 0 -0.578131264752352 0.869385522874598 0.410409407745681 0.00664557849172715 0.00178195153526538 -0.0040262525179005 0.417145066832103 0.00542289831418733 0.00980881308062013 -0.0198637158340921
"3682" 1979-10-30 1.29965262808442 7.71554241324379 1.57588876022998 0 -0.233539691266009 0.991339088589859 0.409807076871848 0.068711359831829 0.00161920858727806 -0.00474627395836292 0.416408164502958 0.00542280185931239 0.00980827370475015 -0.0201844074334776
"3683" 1979-10-31 1.68401900262798 9.57588132285546 1.50907360532472 0 0.156109154251266 0.951243264117112 0.410197532162282 0.0536690292840696 0.00368738016789063 -0.00535203140831982 0.415783667085826 0.00542267418683176 0.00980770021451672 -0.0181351146879197
"3684" 1979-11-01 1.13626208870932 8.2363023087388 1.39191668579696 0 -0.269790459688227 0.877195803437105 0.409507811263758 0.0212619629679034 0.00306317580500504 -0.00596166057018969 0.415153355565623 0.00542252172446796 0.00980708535635386 -0.0179984201716483
"3685" 1979-11-02 0.599025706059074 3.32957912358934 1.30010640210309 0 -0.692264705725978 0.816347008725872 0.407740095163672 -0.0244569527648503 0.00261375457596663 -0.00668171567575297 0.414410303901826 0.00542234459033227 0.00980641465683639 -0.0178661086507824
"3686" 1979-11-03 5.18694910065659 5.41063215621591 1.52259272142286 0 3.22289875405159 0.972639990318125 0.415992509296314 -0.333659731357764 0.0307371140032669 -0.0065068280232463 0.414563171600907 0.00542213792204265 0.0098058012527063 0.00335272024146799
"3687" 1979-11-04 6.51523660594629 7.58323025943557 1.34544098081177 0 4.37426064585514 0.879711842775526 0.427310724641329 0.199143427282763 0.0213568113601253 -0.00521966049239551 0.415832474746096 0.00542196017204377 0.00980532824557292 0.00402431586570811
"3688" 1979-11-05 44.5786790264654 10.2603141100958 1.41389002346245 0 13.4133051299457 0.994357171303611 0.462686558042079 -0.400327256518262 1.03609902722063 -0.000532094204254737 0.420517651526789 0.00542188653064895 0.00980533167271771 0.695444173730536
"3689" 1979-11-06 32.659199164355 12.1437387665825 1.2305486140082 0 9.90348633338946 0.904024359007151 0.489178800264887 -0.0501998880523152 0.726738503577998 0.00634297434937926 0.427411794066041 0.00542205438136549 0.00980593004672148 1.07247467309822
"3690" 1979-11-07 16.2531217575029 15.5019980442839 1.22373022984147 0 5.83800943702442 0.928354373813842 0.504858062994524 0.325087375872584 0.170937149183925 0.0141231745271538 0.435235113050171 0.00542257702555326 0.00980708315174758 0.376555701869981
"3691" 1979-11-08 8.19872055731599 12.181815702442 1.32907018596212 0 1.36960328396517 1.01534888967271 0.508558269996173 0.047120752177757 0.131280895510801 0.0215028706742837 0.442680800451639 0.00542346125918437 0.00980870835154968 0.304333308295513
