"date" "Env_prec" "Env_temp" "Env_pet" "PAR_swe" "PAR_sm" "PAR_aet" "PAR_sm_perc" "PAR_lf_s" "PAR_lf_q" "PAR_gw_s" "PAR_gwr" "PAR_gw2gw" "PAR_gw2r" "PAR_river_s"
"3653" 1979-10-01 0 16.4358741090976 3.15501159050657 0 -2.3745527637581 1.99513059355189 0.379422170206204 -0.00831059776874644 0.000282745062246962 0.0151104801697674 0.379422170206204 0.00467989251506596 0.00851439573391602 -0.0308164350916954
"3654" 1979-10-02 0 18.2975421211211 3.49013884717047 0 -2.56738127959591 2.19044107184761 0.376940207748299 -0.0074434807124745 0.000253227706357203 0.0125054880775079 0.376940207748299 0.00468203910118883 0.00851661545048776 -0.0307817413249995
"3655" 1979-10-03 0.100000001490116 21.2719564159831 3.8313896055136 0 -2.67338819429792 2.38552089574597 0.374351019815933 0.00534402738233429 0.000278743821082452 0.00982087732716731 0.374351019815933 0.00468376063380893 0.0085182467496073 -0.0305388652806529
"3656" 1979-10-04 0.0173395869633614 22.2135161001167 3.08988365623303 0 -2.27217665251891 1.91472443289283 0.372147794778037 -0.00487734775912169 0.00025615417256154 0.00754479487934661 0.372147794778037 0.00468504752208216 0.00851947540724408 -0.0302052371284492
"3657" 1979-10-05 0.47963120900987 21.625093684759 2.75659554157828 0 -1.66243921137989 1.69674733088421 0.370531681247819 -0.0276038789106524 0.00325022031830496 0.00587419778879889 0.370531681247819 0.00468615682000188 0.00852029072015872 -0.0260851125249716
"3658" 1979-10-06 0.537227595898072 20.9042155315581 2.48800495047329 0 -1.45026485098265 1.52058698359064 0.369117077036326 0.00189672967898792 0.00183699629918762 0.00441942468975824 0.369117077036326 0.00468704515871861 0.00852072564544774 -0.0265786109730275
"3659" 1979-10-07 0.55530354857906 20.7123385404143 3.21709831431053 0 -1.85857572017155 1.9424288381245 0.367298430849951 0.00415638010176002 0.00269529137551701 0.00257981253349902 0.367298430849951 0.00468776914127643 0.00852058067447787 -0.0248140427176065
"3660" 1979-10-08 0.0962540965399879 22.8436999497263 3.67256767785303 0 -2.48639214674942 2.19865797698253 0.364867359414373 -0.00390661688672704 0.000494260933679996 0.000152553196000148 0.364867359414373 0.00468813021712393 0.00851984623881062 -0.0262061223873215
"3661" 1979-10-09 0.0310415369557856 24.5485405794196 4.15551659688842 0 -2.80339375845606 2.46649780614727 0.362121695139906 -0.00194982982716525 0.000238334614684597 -0.0025611454520099 0.362121695139906 0.00468809278446625 0.00851847327581602 -0.0257769161784162
"3662" 1979-10-10 0.0058453498711127 24.157750910889 3.57251902096562 0 -2.46652446926423 2.11134697638761 0.359703924460025 -0.00489852851840908 0.000166745884810287 -0.00492346810320214 0.359703924460025 0.00468761528805027 0.00851666232431737 -0.0252694059278141
