"ME" "TS" "D_TS" "DDF" "D_DDF" "SM_LAYER" "SM_MIN_1" "SM_MAX_1" "BETA_RC_1" "BETA_AET_1" "K_LF_1" "BETA_LF_1" "PERCMAX_1" "BETA_PERC_1" "K_VZ" "BETA_VZ" "K_GW" "BETA_GW" "S_GW_MAX" "BETA_DQ_GW" "K_RIVER" "BETA_RIVER"
0.842013471262888 0.464674226479942 1.8972440050778 5.55748756560381 1.53384457319118 1 52.4694852510451 406.720871493447 6.95674501843974 1.52139601998643 0.748458666991702 4.98333395594176 0.372114112051823 0.203208490465264 9.12308552480381 1.41470092742829 282.577408814058 1.05840232390525 1104.10685400324 0.520530344334251 2.7648160103586 1.56011323827751
0.823696537386422 -0.38469753014113 1.90852796662713 5.20171523601701 1.43842289603014 1 3.94207813977455 233.506082507767 4.12766964954228 0.963164346265809 0.918121929996368 4.69308813548799 0.298960430244987 0.901891797144897 7.9927464212856 1.20860263231155 236.432252457661 1.35109350237099 1949.10483241404 0.836197322917816 3.56017068582293 2.02856525414801
0.831112389001281 0.843245783947577 2.93025216986509 1.97381320407924 0.177516927531878 1 71.1401563032607 253.393409617423 2.55106633579752 0.560334263222949 1.2552821597793 0.997822285087696 0.341875632517674 0.92264718505932 8.28190972307444 1.48130558352503 384.824228669648 1.49399244922443 968.368416108718 1.27125228651521 3.33585293215047 2.25869454680186
0.83725763694403 -1.90862760756487 2.85471860141789 4.09435739564687 1.91647785184247 1 1.68738095170773 264.000026156874 5.13639075028245 1.1492221164988 0.552435363817784 4.22515341655603 0.621986993518634 1.85085609355732 0.407099983316698 1.21391134299935 355.309710172776 1.46436944322722 1087.86704902143 0.704514652965059 2.75769391121745 1.55215442642442
0.846938035655649 1.30185821187203 2.79184397737184 3.08428995915687 0.131672493472475 1 81.4648462400169 319.344340067222 3.12682966730308 0.707982257965042 0.824062265815371 4.89698239566844 0.532187944139807 1.68106117083149 3.45724726009731 1.35206301338509 353.2830242381 1.11447296168481 2492.17690757811 0.528025380491157 2.86678646317229 1.79149255370148
0.826726449080505 -0.722645135268083 1.86101313201635 7.28231052629224 1.32020822148052 1 9.66066191167889 254.110749243443 5.69316695643508 1.13851002651215 0.715198523290678 4.77476069359779 0.469454126935049 1.69911798311 8.90176412832596 1.22447230293903 282.836103773926 1.22832168218762 1442.32960437178 0.601362175238355 3.586157610161 1.97012787456633
0.778599980453383 -0.336985467513435 0.0884981696788477 5.44841348336716 0.101454398080231 1 74.8974621992319 105.174365671633 7.25930513453373 0.170770349370652 0.833113820057143 1.01525655960973 2.53035044327807 1.74611973815199 5.18222960611146 0.921947692326873 197.225356588012 0.94710079337358 589.300035632058 0.526142615530544 3.14575150254981 1.74295680592702
0.79469077161368 -0.551237075595264 2.86094090186177 2.57531799772289 0.132778608326923 1 88.1262358367065 279.988373575956 1.87742484790715 0.573390233546692 0.936678374585304 3.86983706743472 2.73457159821194 1.85349005896149 2.81923840743258 1.46274343973058 284.008680308296 1.49315145302938 1619.63855898722 0.616882405184595 1.73113369070415 1.31124937637459
0.847179734181386 1.33665530502337 1.86766592889164 5.47568752908527 1.60416186545127 1 35.8348804966829 250.558504047513 3.41376176024751 0.65998442006912 0.717269515827939 4.32576799021839 0.556521870600769 1.33046450653216 2.33367584654955 1.33782348230543 221.279367370394 1.28350341060736 273.820245144309 0.863359939680962 2.71243571863622 1.62290449643247
0.808041471483592 1.70794846021516 2.79480578231689 2.30935818440168 0.116670264784204 1 61.2325405799713 256.6494670369 1.05352082724496 0.275330044388519 4.70555030140724 1.58720910665566 2.26294571290168 1.21212532787012 1.88556564948961 1.39467180540431 170.443563690927 1.43606789095462 672.517666275455 0.6615436595595 1.56448915521595 1.54281884001729
0.798783981172808 -0.512205700375438 1.64041172885896 7.43203471076905 1.18128399429828 1 4.79597193361617 177.443016464024 6.28795371970636 1.25845813365611 0.708706825487581 4.96597678751268 0.365424246027648 1.40432206644575 9.08172769145225 1.38945253098949 329.438454989029 0.729337839577511 4950.2812059791 1.54846920221739 4.59571208181167 2.35134432706612
0.845779397963087 -1.47600279660933 2.05859067918704 3.46285338366857 0.109750932173588 1 54.0696010855011 254.575363820038 2.5182131687092 0.566125353876571 0.443715522558532 4.49546336965889 0.783895996323848 1.60411228268451 4.67765837978141 1.40499173537209 315.266828051807 0.887356456446171 624.898228657928 0.703887841090676 2.68571718020012 1.67299019145175
0.838641183640189 1.87977788930132 2.96625339739539 3.65912822036502 1.3427232981341 1 88.3727718455981 277.067127275186 2.25067449690698 0.643278404090497 0.547284561160233 4.91371752587059 2.31464989518054 1.72924929913403 2.44441947367765 1.40163793986572 65.6456230290274 1.49764518822626 315.74503449722 0.542420530455081 1.78229944863505 1.37164811969714
0.70943185874852 -1.06795822045743 1.11451650710152 2.75362868038639 0.172181798613163 1 87.0927236988569 303.838160534801 4.39411979381345 1.3652633852595 6.97530575169408 1.76993425437965 2.15589815707085 1.25510114419354 3.63638480644295 1.41638455301273 136.136239103171 1.40248419628402 287.090858308622 1.22828473267059 0.335344750288446 3.57324597632359
0.804629665799525 -0.300111431458498 2.33139618674639 2.09541630094603 0.215961630812411 1 93.0863560875807 309.281278293436 4.31678691431659 1.27401748975656 5.78463486177861 1.15042331335811 1.39970824913321 1.90257845249868 2.67162384590444 1.49652893824752 212.024223079523 1.47011431743026 1796.2142256642 0.517269849653934 0.785769819540723 2.01145928477453
0.832004560573346 0.335020211809568 2.56141501384099 2.21746476865155 0.143709739048976 1 67.1259501924374 250.436596817955 1.06932409708388 0.210667093749827 1.52816108379785 4.647084504504 3.02500511800985 1.92636960170968 0.596631675508214 1.37199041344171 191.323964766009 1.4854423557451 320.662345270366 1.14660604728548 2.19362637429341 1.69358762860888
0.699304049812927 -1.24697254724 0.159829591037247 4.59856924140701 0.249697616431461 1 61.1320511497597 105.697411386985 5.29337825435566 1.42207824270541 7.40368328164284 1.12774598464307 3.65757493168992 1.12849231039773 5.85177140167818 0.846973118538549 372.369342868398 1.03325589215767 1946.2637351597 1.23066369200883 0.491151739621893 1.29394398110419
0.830409049331877 -0.708340905220491 2.86434936631336 5.73660076090211 0.237645103556595 1 38.8259346452635 320.140866902787 5.08013449236241 1.39726044600473 1.09677063517097 4.71968860964019 0.743097974499084 1.87943033152664 1.08765001022162 0.922467826225366 257.940059525834 1.42022244702051 3177.55136662735 0.605774919097767 2.74084757703137 1.6566915527642
0.8278957145163 0.335930789376069 0.618681597413193 4.72354185200759 1.49238681096744 1 16.2617564338556 148.469967761129 1.64177255042011 0.277535164011643 1.42786713055538 4.99535018159193 0.260099882879552 0.544584347714087 6.87312370228559 1.23095513277067 165.179114750864 1.02282075785437 2610.67861118722 0.577168862543349 3.76936423622924 2.10892312046342
0.837554167785255 -1.41498604790255 2.63982636758112 2.71975686732378 0.129742738191918 1 60.7017392025856 214.889572012792 2.11226109663997 0.456120833413296 0.831912413938943 4.90059114531903 0.529492125428836 1.22644492794933 8.48650428350262 1.48392445911176 345.926050371315 0.883223130940513 2121.84452471993 0.682739390376944 3.27206618849028 2.03085267437673
0.824229301699479 -1.19307140200881 1.1476999601868 6.9935687396801 1.37602958009883 1 1.42911061470081 103.533912812344 2.2410115271981 0.40540985741105 1.31127834099967 4.81642230418559 0.498101274596324 0.853718284028158 4.56469711669303 1.3132250990104 295.188096242503 1.49190417882967 2073.22748043043 0.718532632882693 3.63860812758443 1.91655958528759
0.810727412724013 -1.81255328422383 2.06516728012952 3.1390873661408 1.64068752776474 1 32.6702036160907 244.844385423814 1.39321691819719 0.517372992558406 9.50932388673869 1.89249018605309 3.9443703415357 1.77133798767868 1.95808048285802 0.987314370400934 62.4043375939947 1.3120403553843 613.992978037898 0.520884122722381 0.58125798622862 1.61560428626334
0.830511093833793 1.24420403929807 2.57751989390238 2.4771365933191 1.85796112252634 1 96.0796144361487 280.757164462651 1.20332604367617 0.232176381008568 9.10950414306578 1.59454932968229 3.59755605085671 1.82625148280738 1.24564195439389 1.39094963075989 174.71599031127 1.4566888044058 612.819396494082 0.557163850228965 0.145998050253515 2.38256202982829
0.834654162739455 -0.57517945825273 2.7004969267912 7.27923932881435 1.04254174566808 1 71.8253436337297 343.652409984582 4.52535160683376 1.07886152496727 1.25472038953149 4.92199026251054 0.649472107201273 1.82080596408732 0.979430770071994 1.41335364419802 299.166892860552 1.47814686139509 1421.54901429378 0.578536026636558 2.49909437475776 1.60243923423811
0.842527539612949 -1.8926929301025 1.99268303530851 1.82177081486041 0.473371123762433 1 92.7134029946813 310.520532682494 1.81836354906849 0.31367598749558 1.75541803701377 4.21358776528071 2.4788916226684 1.96324885507788 0.486142802689275 1.17099755301792 195.835108714078 1.1866148089868 185.336921484393 1.47256195592778 1.7635420129482 1.24125892240058
0.808427680555053 -0.412470953777467 2.71820144850961 2.29685463815038 0.122728091309745 1 22.3094547561597 191.176168375414 3.92175243404597 1.13658893441912 6.34509456704783 1.14375985774541 1.47042346834826 1.50764738285298 0.845811393366748 1.48611665463056 180.432638554223 1.47160275160051 1723.48954809073 0.501548126421676 0.13099321630748 2.30248681882016
0.84979181713035 0.580134177032544 2.5213268970659 3.15634782577681 0.109681471985091 1 90.3494307848206 395.908204815749 5.56223052563546 1.24119747741774 1.5942093710355 4.9039829351638 0.521316760124998 1.83712793732765 3.68458049980821 1.37812517851894 302.968824870473 1.31476847651613 1933.21099422972 0.558101704827073 2.84964668871895 1.79752394421668
0.819472008760925 0.317607588930342 2.91016071768907 1.96538437723839 0.23473884623424 1 29.2069019541184 228.172101028204 3.29596023463267 1.05849539931738 8.93539063242295 1.60251041168822 1.87114722625623 1.8009534093628 0.570059753434379 1.01406211450856 73.9281410563562 1.40964801851087 808.679911583653 0.502552935834387 0.625903478882604 1.25414923315407
0.805274763445046 0.0525350645891858 1.55651145367021 5.02142860833206 1.55135972241229 1 81.6903243435399 279.779583663525 0.974098406565153 0.201327136721208 7.74414452928004 1.36604509615088 2.84625692837361 1.40185430482511 5.50586338451932 1.43006325660137 151.399652651313 1.37842114495164 379.244267346156 0.839231313614185 1.22324973097896 1.84118790049276
0.830073953514925 0.67396005913265 2.83247415513305 5.96186115149269 1.31843868122563 1 54.3528242187705 243.906495204345 1.00562808159274 0.185999204506844 1.02178352311182 4.62328455652056 0.753856541360399 1.12404304512234 0.346744488720716 0.826650920824314 318.458480816063 1.48235806316661 1404.01397367401 0.917051618690965 2.74042085647803 1.78295314196291
0.812019573966405 1.30952149222171 1.82290684061264 3.1792721508998 1.54049917241415 1 26.3140754590296 192.97147761562 0.931543925846346 0.141631025038311 0.443107616855514 1.08408707627036 2.7911086909797 1.9595958975759 0.883005652709746 1.40488431320805 179.635963693109 1.49304741987622 1008.81216908531 0.530197402784408 2.56910738809743 1.51713958551868
0.801453488278195 1.74426581634812 2.21168014790708 2.25579397801976 1.90974279947891 1 88.5455568983091 260.689935938587 1.57348605908801 0.396637538630411 8.85786240228432 1.2795043689687 1.81547807479048 1.20316970371377 2.93946087476956 1.31217880998839 362.590744758544 1.48727779814232 1429.89665767122 0.766715109933828 0.14083076753011 2.49761333884227
0.78240420698734 -0.417359044814934 2.05536310051272 2.17810130820107 0.145837268259325 1 95.0549140336533 249.166537872724 2.48576690792626 0.807231537790516 7.06784564987678 1.37205822964234 2.35169802835007 1.64176762967714 2.21395580212118 1.47124005002627 338.410559640448 1.47260626523584 1254.99536894378 0.924718665280947 0.377165003940293 1.51753380169458
0.829001868249744 0.044313473409878 2.72036686532964 2.51598564419283 0.136435036289384 1 99.0171371444983 315.137796257897 0.766484747239092 0.115121598356011 1.7642861254446 3.36481136900572 0.572998565887659 0.816213111145271 2.20082458612798 0.78380510258941 80.6557699715276 1.25837982296493 583.21530368791 0.73599521096337 2.56683989518359 1.76860985015669
0.73104107213666 -0.472145869957039 1.45049816904085 0.3512779040859 1.46696331431441 1 76.1926562536968 144.970556822686 2.61247372764619 0.58916323577344 3.03301655213189 0.732430299670027 4.35455551747947 1.39851792997817 0.563407467637803 1.41268815398083 367.357899379929 1.28778262561835 1864.55075106191 0.771145095955176 0.651276910692056 0.924658206549349
0.830707553621232 1.14221751732031 2.69385560398186 5.0076709908248 1.82174783906839 1 66.2112525935418 242.313671311924 1.64218687358813 0.44771064931226 1.42901508487441 4.78863053958919 0.566966574063209 0.284370446338021 0.88975128673658 1.32743681166356 371.100685312215 1.14600239035265 4680.21388705265 0.577952424295965 2.66737749587751 1.62707198468115
0.815015178513261 -0.807751267106684 2.87238493556092 2.38084981092736 0.255530030397221 1 76.9199325005534 296.565576066689 3.62660578032706 1.06547109797496 1.56725805250671 4.92962777105819 1.13781874879223 1.36336241983542 1.90973377519369 1.36466850553994 160.774459487971 1.41989680138125 1464.81108209121 0.567804993940382 2.13781155705292 1.36978347044582
0.835405449095309 0.170454792032417 1.625945199323 2.77389445354348 0.14619006141492 1 67.152961281069 200.51420929623 1.81309241933007 0.297089452202904 0.2961104524966 0.714012314566319 0.352391180359874 1.23682122459145 8.72629723969213 1.48182790257778 157.069602126143 1.37020347471119 1517.32517917961 0.858967135758607 3.84562903945841 2.34190392760567
0.809557466274687 1.15142843026816 1.9827451764931 5.64891393283132 1.39988734660158 1 50.0348015014041 169.226716502524 4.02064203333899 0.595483821284974 0.614500168018622 4.57682870608311 0.551864723829338 1.71877778168913 9.7093943884848 1.42473349043017 331.57327967487 1.4106457361489 431.526083293444 1.14028592390803 4.20819191108898 2.22118391552014
0.818781134452109 -1.39712030409081 2.38172231611567 5.07083651594821 1.84289308706406 1 89.6604559176202 385.701897157426 5.20031786776654 1.55435565991734 1.38624666162251 4.91206309830362 0.762635499143027 1.63092019386086 1.6335967100739 1.48528564985793 379.22006270981 1.40915254592943 1869.65451024216 0.840835015489083 2.59564876690453 1.4890749567995
