"date" "Qobs" "Qsim1" "Qsim2" "Qsim3" "Qsim4" "Qsim5"
"3698" 1979-11-15 3.37404538258575 3.37771948435142 3.0490375103513 3.23668255139849 3.95149428594604 3.63926947377979
"3699" 1979-11-16 3.19007493403694 3.2051945926763 2.87926669779496 2.8280524774098 3.22742736582812 2.73622552202656
"3700" 1979-11-17 2.53945329815303 3.00422888984917 2.6851588677234 2.72081510432658 2.86395624580082 2.71302230218703
"3701" 1979-11-18 2.06904063324538 2.79817776496167 2.47455740270755 2.41012821961763 2.61503960184121 2.423422814467
"3702" 1979-11-19 1.69882005277045 2.59702434175579 2.27185563779254 2.18129676838078 2.40944118570654 2.23580257891515
"3703" 1979-11-20 1.53274511873351 2.41731132817915 2.09526103502977 2.02327328196683 2.31178699260579 2.12278860096313
"3704" 1979-11-21 1.53981213720317 2.23521344366977 1.87134540091135 1.79810236607875 2.13343753795135 1.87999561053332
"3705" 1979-11-22 1.30682849604222 2.03928512633596 1.64305722265786 1.60590448840787 1.84631430016648 1.6779341165966
"3706" 1979-11-23 1.19250237467018 1.83301604554729 1.43406860262648 1.40020118428801 1.61345689708144 1.45687874267237
"3707" 1979-11-24 1.06575197889182 1.62943693473287 1.25135393125915 1.24079207325822 1.41707154442416 1.27843955077147
"3708" 1979-11-25 0.959290765171504 1.43987931098074 1.09563887603585 1.08439657743537 1.25184426551969 1.12770427417607
"3709" 1979-11-26 0.916204749340369 1.2757002663829 0.966131590515038 0.963891094160245 1.12699200097575 1.0172134495559
"3710" 1979-11-27 1.07224907651715 1.14355671742435 0.865109914488526 0.900967352457797 1.03374841468032 0.922108117970441
"3711" 1979-11-28 1.5828981530343 1.07280777606903 0.813407000108789 1.06635095482905 1.07471178929818 1.10482249521171
"3712" 1979-11-29 1.4134036939314 1.0412966761727 0.826270850716411 1.12081361346421 1.01423129976235 0.954139124968977
"3713" 1979-11-30 1.33600844327177 1.05968926854119 0.948394798712564 1.26273601400745 1.0439018865341 1.14969020735585
"3714" 1979-12-01 1.2649963060686 1.12101042280847 1.13825572920449 1.34996298319721 1.1398578604043 1.35733033548661
"3715" 1979-12-02 1.21130976253298 1.19426562835103 1.27052744973791 1.34048098560831 1.24032579047548 1.36328311976732
"3716" 1979-12-03 1.20025329815303 1.24656181018347 1.29380113515606 1.27188239651956 1.28685306885794 1.28465652287805
"3717" 1979-12-04 1.13847387862797 1.26059927395035 1.23629161390667 1.18016146047695 1.26647242930335 1.18721166682854
"3718" 1979-12-05 1.06894353562005 1.2357377910746 1.13930534997843 1.0830722277711 1.200182898894 1.08556257486442
"3719" 1979-12-06 1.01366121372032 1.18061327844289 1.03054644793457 0.977679535738963 1.11240259394743 0.987012374302372
"3720" 1979-12-07 0.971715039577836 1.10700954582091 0.925947305089541 0.869185377475142 1.0201783548776 0.896145308854061
"3721" 1979-12-08 0.936493931398417 1.02853295066822 0.838966793876653 0.813259572501003 0.93639885551734 0.808279332710482
"3722" 1979-12-09 0.892382058047493 1.01849255224356 0.861731071670118 0.785870991663816 0.934114412543468 0.781678191440178
"3723" 1979-12-10 1.19911345646438 1.00264472653132 0.881354080823599 0.978265415077905 1.18255912849578 1.04407853735679
"3724" 1979-12-11 2.26543535620053 1.12130438449956 1.02018016924259 1.453002224645 1.59958485456988 1.4939437188569
"3725" 1979-12-12 2.93509234828496 1.30461482215246 1.325256668047 1.99390479541086 1.94148892823446 2.05449707174222
"3726" 1979-12-13 3.00804221635884 1.65775796902498 1.88142532153406 2.29924525016466 2.1153349033293 2.08372943001193
"3727" 1979-12-14 2.83581213720317 2.01758094018865 2.53085389256107 2.97815394420716 2.48905764414733 2.60538330192143
"3728" 1979-12-15 4.634254353562 2.38970770291733 3.02485577502928 3.17950903320457 2.98959366556246 3.08176517034509
"3729" 1979-12-16 5.52891609498681 2.83734847856801 3.52861470624121 3.57700285227991 3.349514231403 3.5084047255637
"3730" 1979-12-17 4.66480211081794 3.28700249040663 4.15445969086322 4.31040891117799 3.96196998552605 4.25187808257169
"3731" 1979-12-18 6.1314364116095 3.65767605981915 4.68468441380063 4.45437670731981 4.10667558922143 4.36549947306068
"3732" 1979-12-19 5.18878733509235 4.22802540460063 5.20523173266863 5.08395715460102 4.7343456261295 5.06592101773237
"3733" 1979-12-20 4.19176781002639 4.49717646904826 4.816899055099 4.53991981205786 4.24700730728246 3.86536872443883
"3734" 1979-12-21 3.42157678100264 4.52245313593136 4.58052003056821 4.51733327546177 4.14965400249729 4.38936394446177
"3735" 1979-12-22 2.94147546174143 4.30806997625583 3.96927635554778 3.49203536811933 3.88493784012031 3.57073221320829
"3736" 1979-12-23 2.65526121372032 3.94476619314253 3.27564728046249 2.9676840472672 3.47638274391793 3.1915002504232
"3737" 1979-12-24 2.26543535620053 3.51051178465111 2.69748245884154 2.42013908501845 3.02552575034227 2.71275934985851
"3738" 1979-12-25 1.99837044854881 3.06260418747914 2.24285869825256 2.0654375284175 2.60552400815482 2.31800121867328
"3739" 1979-12-26 1.73654881266491 2.63783395965263 1.8833916296832 1.7669734162085 2.24026129535867 1.9813585300653
"3740" 1979-12-27 1.57594511873351 2.26813867543052 1.65473308368318 1.54696515650242 1.94706068958573 1.71052332809716
"3741" 1979-12-28 1.54938680738786 1.95925182303274 1.44527577137707 1.40956571513784 1.73127539163454 1.54769428752557
"3742" 1979-12-29 1.58517783641161 1.71466257542084 1.2862979375349 1.31180431448258 1.59346797275654 1.42483662000267
"3743" 1979-12-30 1.49843588390501 1.52210783244037 1.15827278731759 1.22277017468432 1.4746508909397 1.30522827702876
"3744" 1979-12-31 1.38752928759894 1.35833058482017 1.04543991606589 1.06861005512428 1.29514161359762 1.17757433153254
"3745" 1980-01-01 1.27685065963061 1.21334529600354 0.945039593262653 0.969795322489746 1.16329955263971 1.05138137203077
"3746" 1980-01-02 1.19090659630607 1.08505640847091 0.85517644732002 0.875846938193326 1.04667819584701 0.927471766930791
"3747" 1980-01-03 1.14383113456464 0.973211883843445 0.774854804518821 0.800414873488182 0.94564357723871 0.829968527260872
"3748" 1980-01-04 1.08763693931398 0.894818484930742 0.815862220453806 0.79085646963698 0.876192610760942 0.773766127260759
"3749" 1980-01-05 1.23228284960422 0.850144744083553 0.803071360691191 0.920289150516175 0.894917923626726 0.831260374530192
"3750" 1980-01-06 1.59007915567282 0.821003949457899 0.789995499230053 0.944476704903062 0.904477093289533 0.855369380239978
"3751" 1980-01-07 1.4473709762533 0.805662137143311 0.764694454707988 0.941333164546655 0.89089186794838 0.871175588585276
"3752" 1980-01-08 1.39402638522427 0.788528887304343 0.73341479810321 0.781925035921575 0.842235560423849 0.81367567673355
"3753" 1980-01-09 1.35185224274406 0.763141385297665 0.701605630337609 0.748254831365552 0.782973813626932 0.74971709774242
"3754" 1980-01-10 1.30774036939314 0.73139602184676 0.669599829728689 0.693579950302761 0.732255608617022 0.705896435518529
"3755" 1980-01-11 1.25302796833773 0.697262495393262 0.636645102911219 0.654426997084598 0.687437716469606 0.665033242872008
"3756" 1980-01-12 1.17437889182058 0.663708977974559 0.602666001144311 0.615995646161172 0.646936553524745 0.627908208879299
"3757" 1980-01-13 1.09789551451187 0.632148282857189 0.568228849935476 0.581214000336044 0.609848959924689 0.592399313200011
"3758" 1980-01-14 1.00716411609499 0.602893845391405 0.53413464519752 0.549149023735147 0.575698081684885 0.558800485118457
"3759" 1980-01-15 0.882693403693931 0.575745989852257 0.501135496426462 0.519908378666999 0.542694921062608 0.527193415666869
"3760" 1980-01-16 0.8547672823219 0.550389837439972 0.469810682837029 0.493224014400953 0.509133495429361 0.497775448812347
"3761" 1980-01-17 0.804500263852243 0.526578993715224 0.440541194935535 0.468915343813038 0.483929253538485 0.470630789413397
"3762" 1980-01-18 0.804500263852243 0.504178008293837 0.413530868992708 0.446789553863625 0.459923589170525 0.443274207286535
"3763" 1980-01-19 0.704764116094987 0.483138742071691 0.388844132938025 0.426660695922638 0.438325844998285 0.421236001346296
"3764" 1980-01-20 0.666123482849604 0.463459365204526 0.366445117192092 0.408353207918858 0.418596460311336 0.400897621505187
"3765" 1980-01-21 0.679345646437995 0.493240553541936 0.445612047557828 0.426394410101033 0.438990353998716 0.404378162854049
"3766" 1980-01-22 0.772812664907652 0.609529658217884 0.67635512768948 0.834673697967217 0.707407808421549 0.585948980825234
"3767" 1980-01-23 0.867533509234828 0.915357460257092 1.35592248513478 2.25846150740234 1.57828062401529 1.60607453178369
"3768" 1980-01-24 1.20025329815303 1.37187186099637 2.56501839060719 3.65181213175433 2.85329346366607 3.21808168545425
"3769" 1980-01-25 2.43071240105541 1.57964799818672 2.24219530891004 1.91816409835007 1.94331291480456 1.97180648696325
"3770" 1980-01-26 1.71865329815303 1.67167445117894 1.92466835670186 1.79242154202129 1.68075024466256 1.80954895759223
"3771" 1980-01-27 1.47028179419525 1.65214642429127 1.73771194421242 1.51014070532192 1.38472073277109 1.38699483863911
"3772" 1980-01-28 1.3761308707124 1.59000646237225 1.64281530951072 1.44125736470229 1.26748312508461 1.3605895699265
"3773" 1980-01-29 1.33874406332454 1.70152078893442 1.7348041169151 1.5623903925913 1.55528973126197 1.69303349729738
"3774" 1980-01-30 1.38126015831135 2.02648842277656 2.51164151457774 2.55390272477144 3.00265610560902 3.35888484064574
"3775" 1980-01-31 3.46774036939314 2.78102851907051 3.200755799832 3.54355555570126 4.80406042870914 4.7959594597781
"3776" 1980-02-01 7.99370976253298 3.53215182758271 4.52248152905155 4.39890933446075 4.77077109830475 4.99085225089876
"3777" 1980-02-02 5.56767071240106 4.81579947004519 7.41275191266004 6.84429262339262 6.58227157977875 6.72301817701852
"3778" 1980-02-03 5.67424591029024 6.77832235613676 10.5014544277779 9.68456031152922 8.96969337162439 8.55152018657515
"3779" 1980-02-04 14.0852517150396 8.26553786500772 13.1647826072217 11.3066438809035 10.4022600278605 11.9561825908358
"3780" 1980-02-05 23.6745118733509 9.56170288709048 14.5341151142363 13.1341665957244 12.6149701959916 12.7525710924469
"3781" 1980-02-06 20.801198944591 11.5292099813733 17.5878239172188 14.5368077962708 13.7219289059356 13.4198978727065
"3782" 1980-02-07 11.4054839050132 12.8282385093481 14.0180226624588 14.6465780815334 12.3400353286735 13.2020356822631
"3783" 1980-02-08 8.03428812664908 12.4089004978988 13.939921762431 13.1460206295425 12.462033083287 12.6952647664266
"3784" 1980-02-09 6.23311029023747 11.8347455145205 9.29928706741235 11.6310814084627 12.2897744587278 11.646298114165
"3785" 1980-02-10 5.20930448548813 10.6452765529472 7.36906025017049 8.74116643138775 9.43135293331042 9.71097758390506
"3786" 1980-02-11 4.62137414248021 9.30999636675562 5.86314368384731 6.6305927324515 7.62682340102771 7.60872900659833
"3787" 1980-02-12 4.13534564643799 7.96332609092111 4.65969191682813 4.93459285708171 6.11446136494673 5.9228395068187
"3788" 1980-02-13 3.75532242744063 6.69982058065528 3.73146858270925 3.80796121717791 4.94093937778532 4.41905004088335
"3789" 1980-02-14 3.43012559366755 5.57643966505025 3.02783080560537 3.08649090477422 4.05524535939691 3.67397906900485
"3790" 1980-02-15 3.04029973614776 4.61647254433969 2.50674307935374 2.52288535898936 3.36787590835477 2.95405051333207
"3791" 1980-02-16 2.74325699208443 3.82322058899642 2.12130567730328 2.15972039137445 2.84278788815716 2.51999702270601
"3792" 1980-02-17 2.57433245382586 3.17691719993143 1.81360705881146 1.8697881495552 2.42619720955236 2.13648908983494
"3793" 1980-02-18 2.34784591029024 2.65359703177383 1.5611735551597 1.62717909228145 2.0843097413866 1.83421498145121
"3794" 1980-02-19 2.08625224274406 2.23123498817114 1.35387754541432 1.42773446889734 1.80157565667251 1.58705285085397
"3795" 1980-02-20 1.89099736147757 1.89082414093062 1.1823605648827 1.25874971389192 1.56776345866818 1.38054920587125
"3796" 1980-02-21 1.79468073878628 1.61683228996045 1.0399591354972 1.09862694617994 1.37518643055999 1.21185485162977
"3797" 1980-02-22 1.68434406332454 1.39739913077921 0.923299343763631 0.971351635336713 1.21747437822818 1.07401308996712
"3798" 1980-02-23 1.58437994722955 1.22184007255445 0.826648576299766 0.894745053560927 1.08858154296523 0.962690447907419
"3799" 1980-02-24 1.53513878627968 1.0806195215351 0.745068769005639 0.81681709639615 0.981933662232848 0.837230967389349
"3800" 1980-02-25 1.45854142480211 0.966053511841739 0.676069880162364 0.75556758881016 0.8905921964326 0.781070377733045
"3801" 1980-02-26 1.39288654353562 0.872148924221795 0.617340988337147 0.697266754968388 0.812150323360593 0.709436161413313
"3802" 1980-02-27 1.33988390501319 0.794419638243644 0.567075432223577 0.64859051215343 0.745116426808065 0.658181985408371
"3803" 1980-02-28 1.29520211081794 0.729566488169133 0.523840298398435 0.605739559551678 0.687632214904018 0.610053747823633
"3804" 1980-02-29 1.24778469656992 0.675085563205954 0.486465030720514 0.568478423067891 0.638078982068395 0.56940369126803
"3805" 1980-03-01 1.20640844327177 0.629020969441424 0.454039471875236 0.535799215635351 0.595204855625313 0.533482641125281
"3806" 1980-03-02 1.17779841688654 0.590046535916096 0.426049145432893 0.507398634287846 0.556262535557778 0.502378022148355
"3807" 1980-03-03 1.15443166226913 0.556908775897248 0.401728246825244 0.482781072375927 0.518047860560455 0.474520355149502
"3808" 1980-03-04 1.11043377308707 0.528774821888841 0.381000679813365 0.461497536216187 0.493887148999294 0.449859675196732
"3809" 1980-03-05 1.06176253298153 0.523049034861274 0.391670583883225 0.45352492599507 0.485211904535717 0.441648512557208
"3810" 1980-03-06 1.04170131926121 0.533119915982583 0.431446499660665 0.493864370578788 0.533177941726408 0.490323461142324
"3811" 1980-03-07 1.37271134564644 0.568000538656152 0.466361668743743 0.570776383692499 0.651254544042134 0.554763302670859
"3812" 1980-03-08 1.40861635883905 0.6146803293662 0.503833146130439 0.729218060842499 0.658631293584257 0.680422883050347
"3813" 1980-03-09 1.27559683377309 0.65737532020316 0.550108798667267 0.69389912910868 0.683932690239902 0.667472729851589
"3814" 1980-03-10 1.18440949868074 0.684960972491394 0.591931225072296 0.712353255728154 0.695110365350548 0.69499415249294
"3815" 1980-03-11 1.12992506596306 0.697658715073477 0.623963992527089 0.704485508982722 0.686685581739044 0.698456891268312
"3816" 1980-03-12 1.08649709762533 0.698968491246083 0.640881609175235 0.690497189674001 0.671311461090642 0.695461083142062
"3817" 1980-03-13 1.04671662269129 0.692536501150273 0.643074431009419 0.672980424531198 0.653269909626658 0.686444159145275
"3818" 1980-03-14 1.02494564643799 0.6822311441638 0.634676873647404 0.654388040034556 0.635043088115563 0.67461377771237
"3819" 1980-03-15 1.00750606860158 0.670210834328028 0.618635890330413 0.636958254412319 0.617438936865905 0.661040925495753
