date obs sim event_type event_count hydcase et eq
1979-10-01 0.320523482849604 0.476558579936295 0 0 0 0 0
1979-10-02 0.323145118733509 0.457862474618282 0 0 0 0 0
1979-10-03 0.313570448548813 0.439823500356867 0 0 2 2 -0.412560798329292
1979-10-04 0.309011081794195 0.422529407313438 0 0 -1 1.9 -0.389076416966732
1979-10-05 0.301488126649077 0.40622008235971 0 0 -1 1.8 -0.365592035604172
1979-10-06 0.303311873350924 0.391554558413267 0 0 -1 1.7 -0.317580314732532
1979-10-07 0.305249604221636 0.377986473042813 0 0 -1 1.6 -0.269568593860893
1979-10-08 0.290317678100264 0.365242143493679 0 0 -1 1.5 -0.265074872836605
1979-10-09 0.284960422163588 0.353184921142802 0 0 -1 1.4 -0.260581151812316
1979-10-10 0.277551451187335 0.341740239773682 0 0 -1 1.3 -0.252885347940731
1979-10-11 0.268888654353562 0.330860775552925 0 0 -1 1.2 -0.245189544069146
1979-10-12 0.274131926121372 0.32051678093974 0 0 -1 1.1 -0.218239974993535
1979-10-13 0.264557255936676 0.336076828464097 0 0 -2 1 -0.191290405917924
1979-10-14 0.273562005277045 0.337858352501171 0 0 1 0.8 -0.0137914513768229
1979-10-15 0.440206860158311 0.336886715127931 0 0 1 0.6 0.163707503164278
1979-10-16 0.428238522427441 0.340196954740104 0 0 1 0.4 0.255518093955365
1979-10-17 0.435077572559367 0.346048069225758 0 0 1 0.2 0.261640320996438
1979-10-18 0.455024802110818 0.34757210558499 0 0 2 0 0.26776254803751
1979-10-19 0.413990501319261 0.346643838758178 0 0 -1 -0.777777777777778 0.172908917821629
1979-10-20 0.354718733509235 0.344138328063959 0 0 -1 -1.55555555555555 0.0624033001029253
1979-10-21 0.31414036939314 0.340489313385781 0 0 -1 -2.33333333333333 -0.00666372527800539
1979-10-22 0.316420052770449 0.335952927302235 0 0 -1 -3.11111111111111 -0.0139161390786839
1979-10-23 0.298182585751979 0.330726736910334 0 0 -1 -3.88888888888889 -0.0318759821090599
1979-10-24 0.279945118733509 0.324972828685332 0 0 -1 -4.66666666666667 -0.0240374857333311
1979-10-25 0.29841055408971 0.318824315107278 0 0 -1 -5.44444444444444 0.00371317335493562
1979-10-26 0.287582058047493 0.312393432488746 0 0 -1 -6.22222222222222 0.00241027052441719
1979-10-27 0.247915567282322 0.306716997252163 0 0 -2 -7 -0.100799861124665
1979-10-28 0.268660686015831 0.301248553893828 0 0 1 -6.63636363636363 -0.0329825925490728
1979-10-29 0.277893403693931 0.295672489967542 0 0 1 -6.27272727272727 -0.175777293372384
1979-10-30 0.286214248021108 0.290212184394148 0 0 1 -5.90909090909091 -0.449873207877835
1979-10-31 0.27618364116095 0.285114228638141 0 0 1 -5.54545454545455 -0.88021136302122
