date obs sim event_type event_count hydcase et eq
1992-01-10 1.11601899736148 1.6485673291781 0 0 -1 -1.14285714285689 -0.421948670269594
1992-01-11 1.05640527704485 1.64943182821525 0 0 -1 -1.09523809523797 -0.435437669970442
1992-01-12 0.90446437994723 1.63018556218306 0 0 -1 -1.04761904761925 -0.542601986948914
1992-01-13 0.817494459102902 1.59060893127207 0 0 -1 -1 -0.609809832122932
1992-01-14 0.800510817941952 1.53468577635735 0 0 -1 -0.952380952380748 -0.592802308131165
1992-01-15 0.764149868073879 1.46901794378351 0 0 -1 -0.904761904762033 -0.58895478874397
1992-01-16 0.743062796833773 1.39911242600276 0 0 -1 -0.857142857143111 -0.573232312003357
1992-01-17 0.716504485488127 1.32861955891303 0 0 -1 -0.809523809523642 -0.561123236789332
1992-01-18 0.682423218997361 1.26096204151969 0 0 -1 -0.761904761904605 -0.560078500471237
1992-01-19 0.618820052770448 1.19656184132184 0 0 -1 -0.714285714286222 -0.59605537102374
1992-01-20 0.625659102902375 1.13556137054193 0 0 -1 -0.666666666666363 -0.550285233966288
1992-01-21 0.615742480211082 1.07792462701265 0 0 -1 -0.619047619047285 -0.530523394137297
1992-01-22 0.539145118733509 1.02377157415868 0 0 -1 -0.571428571429073 -0.584151630689515
1992-01-23 0.515322427440633 0.973086942609314 0 0 -1 -0.523809523809994 -0.589218961059727
1992-01-24 0.519881794195251 0.925755800297869 0 0 -1 -0.476190476190006 -0.539440392924456
1992-01-25 0.534015831134565 0.881608577835982 0 0 -1 -0.428571428570927 -0.480932957594844
1992-01-26 0.503354089709763 0.840453217435496 0 0 -1 -0.380952380952715 -0.476564339042828
1992-01-27 0.506317678100264 0.802111127125929 0 0 -1 -0.333333333333637 -0.438679757689153
1992-01-28 0.505747757255937 0.766433321094068 0 0 -1 -0.285714285713778 -0.401451580496737
1992-01-29 0.477593667546174 0.733268156104544 0 0 -1 -0.238095238095395 -0.411768591814364
1992-01-30 0.468588918205805 0.702448343729514 0 0 -1 -0.190476190476358 -0.38507457157047
1992-01-31 0.494007387862797 0.674169160249197 0 0 -1 -0.142857142856889 -0.314473541535288
1992-02-01 0.47770765171504 0.648278997648034 0 0 -1 -0.0952380952379674 -0.305285866709932
1992-02-02 0.445564116094987 0.629536523987454 0 0 -1 -0.0476190476192518 -0.337955617508653
1992-02-03 0.441916622691293 0.627754873411577 0 0 -2 0 -0.34746789345579
1992-02-04 0.50267018469657 0.632379450145098 0 0 1 -0.307692307691942 -0.0693027266417965
1992-02-05 1.28289182058047 0.640994376288795 3 61 1 -0.615384615384615 0.6572706472053
1992-02-06 2.41452664907652 0.653980903560037 3 61 1 -0.923076923077015 1.09078882561082
1992-02-07 1.40656464379947 0.672968046046073 3 61 1 -1.23076923076896 0.705691604039085
1992-02-08 1.05777308707124 0.699808501960058 3 61 1 -1.53846153846154 0.347211423121831
1992-02-09 0.919054353562005 0.739338392222475 3 61 1 -1.84615384615403 0.101211908693782
1992-02-10 1.03862374670185 0.7953137311379 3 61 1 -2.15384615384597 0.0675951293075456
