"date" "Env_prec" "Env_temp" "Env_pet" "PAR_swe" "PAR_sm" "PAR_aet" "PAR_sm_perc" "PAR_lf_s" "PAR_lf_q" "PAR_gw_s" "PAR_gwr" "PAR_gw2gw" "PAR_gw2r" "PAR_river_s"
"3653" 1979-10-01 0 16.4358741090976 3.15501159050657 0 -2.67870432044232 1.94924849260916 0.729455827833156 -0.140644518480346 0.00385718509871747 -0.0227307674354614 0.741500744932928 0.00861900229222459 0.0176685674769466 -0.0345804796026492
"3654" 1979-10-02 0 18.2975421211211 3.49013884717047 0 -2.84638155236296 2.13594615590847 0.710435396454483 -0.119443508185592 0.00330876485849432 -0.0409068846210684 0.723147957485536 0.00861813477218518 0.0176630339324788 -0.0301678934196373
"3655" 1979-10-03 0.100000001490116 21.2719564159831 3.8313896055136 0 -2.92494176681718 2.32083169134217 0.690909123685271 -0.0910072586521278 0.00292113619172245 -0.0595311190373887 0.704259243466288 0.0086161124652159 0.0176555632473218 -0.0265314308716751
"3656" 1979-10-04 0.0173395869633614 22.2135161001167 3.08988365623303 0 -2.49918920313515 1.84092039790765 0.673421093438354 -0.088715482488752 0.00256803274535789 -0.0768836403104613 0.686559795417463 0.00861292773196848 0.0176463665904772 -0.0236312565576793
"3657" 1979-10-05 0.47963120900987 21.625093684759 2.75659554157828 0 -1.8826151232974 1.63713140504991 0.662303032515606 -0.0279242815209997 0.00260915169001439 -0.0893328843099013 0.673702272838751 0.00860896027537829 0.0176359216021932 -0.0206138121957602
"3658" 1979-10-06 0.537227595898072 20.9042155315581 2.48800495047329 0 -1.65231895350218 1.46427045382438 0.65145511315842 -0.0190303751169532 0.002489990928994 -0.101663516242542 0.660903755735433 0.00860416125089784 0.0176241660936922 -0.0176209279063616
"3659" 1979-10-07 0.55530354857906 20.7123385404143 3.21709831431053 0 -2.03872523643954 1.89221440377105 0.640381757130102 -0.0278801727130593 0.00240260978317737 -0.112906431830537 0.649142215760355 0.00859877694664049 0.0176110326081401 -0.0151635241506039
"3660" 1979-10-08 0.0962540965399879 22.8436999497263 3.67256767785303 0 -2.67331355298675 2.13028073728845 0.623572895986423 -0.063645029034152 0.00214170049510411 -0.127250404895528 0.634214412982761 0.00859259150947568 0.0175962886229503 -0.0136468225536892
"3661" 1979-10-09 0.0310415369557856 24.5485405794196 4.15551659688842 0 -2.96434416874479 2.38611620866819 0.605353015080368 -0.0659157853142626 0.00190721001604964 -0.143302083506967 0.617504833229303 0.00858550886977525 0.0175797985712001 -0.0126448290645023
"3662" 1979-10-10 0.0058453498711127 24.157750910889 3.57251902096562 0 -2.60196920529401 2.01838403890815 0.588398364436799 -0.0606982925712364 0.00169935707142899 -0.159052042764521 0.601023322933637 0.00857744592376432 0.0175616975207271 -0.011913654038954
"3663" 1979-10-11 0.00063048230864849 23.0741914539117 3.42548086629519 0 -2.49774474514973 1.92520192096627 0.573075601413687 -0.0548745645774688 0.00152559518249729 -0.173807713203116 0.585466042999372 0.00856850888552632 0.0175421113575346 -0.0112770495495029
